user_id,Pickup_Location,rental_date,duration,return_date,car_id,total_amount
880,Mopa,2020-02-02,4,2020-02-06,3566,53600
880,Jaipur,2020-01-09,6,2020-01-15,7239,29700
880,Bhopal,2020-02-13,5,2020-02-18,7030,67000
880,Kolkata,2020-03-05,5,2020-03-10,6207,24750
880,Mysuru,2020-03-12,1,2020-03-13,10277,12050
880,Mumbai,2020-03-26,4,2020-03-30,10722,38000
880,Varanasi,2020-04-23,1,2020-04-24,5856,5050
880,Prayagraj,2020-07-02,6,2020-07-08,3700,45000
880,Vijayawada,2020-07-09,1,2020-07-10,1649,8050
880,Dabolim,2020-07-23,1,2020-07-24,561,11300
880,Mopa,2020-08-20,7,2020-08-27,3406,76650
880,Mopa,2020-10-15,2,2020-10-17,3441,17200
880,Bilaspur,2020-11-05,6,2020-11-11,2514,51600
880,Shillong,2020-11-19,2,2020-11-21,6769,21200
880,Gwalior,2020-12-24,1,2020-12-25,1880,4600
880,Indore,2021-01-14,4,2021-01-18,10014,39600
880,Guwahati,2021-02-18,6,2021-02-24,2310,85800
880,Shimla,2021-03-11,4,2021-03-15,9255,22400
880,Mopa,2021-04-08,7,2021-04-15,3463,35700
881,Ludhiana,2019-10-10,1,2019-10-11,4185,10700
881,Visakhapatnam,2019-10-31,5,2019-11-05,9989,56500
881,Vijayawada,2019-11-07,7,2019-11-14,1652,45850
881,Indore,2019-12-12,6,2019-12-18,10116,46500
881,Indore,2019-12-26,7,2020-01-02,10109,64750
881,Patna,2020-01-30,3,2020-02-02,10593,28500
881,Mysuru,2020-02-06,7,2020-02-13,10390,112000
881,Gangtok,2020-02-20,4,2020-02-24,6472,18200
881,Kolkata,2020-03-19,3,2020-03-22,6205,29850
881,Dhubri,2020-04-02,4,2020-04-06,6001,33400
881,Navi Mumbai,2020-05-14,5,2020-05-19,1201,42000
881,Dabolim,2020-06-25,2,2020-06-27,556,17800
881,Puducherry,2020-07-16,4,2020-07-20,2949,41200
881,Chennai,2020-08-13,2,2020-08-15,4567,15600
881,Amritsar,2020-10-08,3,2020-10-11,6829,25350
881,Varanasi,2020-10-22,3,2020-10-25,5812,19050
881,Dabolim,2020-10-29,4,2020-11-02,436,28000
881,Mysuru,2020-12-24,4,2020-12-28,10326,51200
881,Surat,2021-02-04,2,2021-02-06,8402,14800
881,Navi Mumbai,2021-02-11,4,2021-02-15,1334,47600
881,Mysuru,2021-02-25,4,2021-03-01,10378,48000
881,Raipur,2021-04-15,3,2021-04-18,2630,40050
881,Khowai,2021-06-06,5,2021-06-11,1148,39000
881,Tirupati,2021-06-03,7,2021-06-10,4911,39900
881,Visakhapatnam,2021-06-17,7,2021-06-24,9989,79100
881,Guwahati,2021-07-29,1,2021-07-30,2248,5650
881,Ayodhya,2021-08-19,4,2021-08-23,7645,40200
881,Vijayawada,2021-09-09,4,2021-09-13,1604,25400
881,Jamshedpur,2021-10-07,1,2021-10-08,3142,19900
881,Puri,2021-10-14,4,2021-10-18,4774,50400
881,Itanagar,2021-10-21,1,2021-10-22,5604,6400
881,Varanasi,2021-11-04,7,2021-11-11,5897,67900
881,Khowai,2021-12-23,5,2021-12-28,1146,46500
881,Visakhapatnam,2021-12-30,1,2021-12-31,9957,14000
881,Surat,2022-02-18,5,2022-02-23,8587,48000
881,Dehradun,2022-03-10,5,2022-03-15,5145,49500
881,Bengaluru,2022-03-31,5,2022-04-05,2185,55000
882,Kullu-Manali,2019-10-03,7,2019-10-10,7599,53200
882,Srinagar,2019-10-10,1,2019-10-11,5385,10500
882,Kullu-Manali,2019-10-24,4,2019-10-28,7489,35000
882,Dhubri,2019-10-31,4,2019-11-04,6081,36800
882,Navi Mumbai,2019-12-20,5,2019-12-25,1286,58750
882,Indore,2019-12-26,5,2019-12-31,10191,38000
882,Ludhiana,2020-01-02,1,2020-01-03,4057,9150
882,Patna,2020-01-16,5,2020-01-21,10552,31500
882,Delhi NCR,2020-01-23,4,2020-01-27,5526,52000
882,Gwalior,2020-02-06,3,2020-02-09,1813,28200
882,Shillong,2020-02-27,7,2020-03-05,6695,43750
882,Surat,2020-03-05,6,2020-03-11,8440,26400
882,Jaipur,2020-04-02,5,2020-04-07,7345,50000
882,Ranchi,2020-04-09,4,2020-04-13,290,47200
882,Jaipur,2020-04-30,1,2020-05-01,7271,5200
882,Coimbatore,2020-05-14,3,2020-05-17,13,28200
882,Puri,2020-05-21,5,2020-05-26,4626,37000
882,Vadodara,2020-06-04,5,2020-06-09,3954,49500
882,Hyderabad,2020-06-18,2,2020-06-20,973,24600
882,Mysuru,2020-07-02,4,2020-07-06,10258,38200
882,Kota,2020-07-09,3,2020-07-12,8366,40500
882,Guwahati,2020-07-30,1,2020-07-31,2312,5300
882,Mopa,2020-08-21,7,2020-08-28,3471,35700
882,Itanagar,2020-09-17,2,2020-09-19,5690,23500
882,Hisar,2020-11-19,1,2020-11-20,9738,11400
882,Pune,2020-12-31,1,2021-01-01,1583,7700
882,Kullu-Manali,2021-01-21,6,2021-01-27,7500,45300
882,Jamshedpur,2021-03-11,6,2021-03-17,3069,51900
882,Dehradun,2021-04-01,4,2021-04-05,5153,35600
882,Ayodhya,2021-04-30,5,2021-05-05,7706,41000
882,Kolkata,2021-05-27,2,2021-05-29,6279,10400
882,Vijayawada,2021-06-25,7,2021-07-02,1692,50750
882,Chennai,2021-08-05,2,2021-08-07,4508,13800
882,Dhubri,2021-08-26,5,2021-08-31,6028,29250
882,Kota,2021-01-10,5,2021-01-15,8212,31750
882,Vadodara,2021-10-21,6,2021-10-27,3934,71400
882,Navi Mumbai,2021-12-02,3,2021-12-05,1236,20700
882,Thiruvananthapuram,2022-01-06,3,2022-01-09,8106,25200
882,Imphal,2022-04-10,4,2022-04-14,9557,55200
882,Amritsar,2022-03-17,7,2022-03-24,6844,46900
882,Visakhapatnam,2022-03-24,7,2022-03-31,9878,71400
882,Kullu-Manali,2022-03-31,1,2022-04-01,7596,9600
882,Imphal,2022-04-28,1,2022-04-29,9407,4850
882,Hyderabad,2022-05-05,6,2022-05-11,952,39000
882,Gwalior,2022-06-02,6,2022-06-08,1834,47400
882,Shimla,2022-07-07,4,2022-07-11,9382,82400
882,Kullu-Manali,2022-07-14,1,2022-07-15,7482,8250
882,Shimla,2022-07-21,6,2022-07-27,9202,44400
882,Delhi NCR,2022-07-28,7,2022-08-04,5543,49000
882,Guwahati,2022-08-04,3,2022-08-07,2230,40350
882,Jamshedpur,2022-10-08,1,2022-10-09,3073,7150
882,Vadodara,2022-09-29,2,2022-10-01,3901,25500
882,Thiruvananthapuram,2022-10-14,1,2022-10-15,8150,15500
882,Guwahati,2022-10-28,6,2022-11-03,2284,43800
882,Shimla,2023-01-05,1,2023-01-06,9372,9100
882,Varanasi,2023-02-09,3,2023-02-12,5897,29100
882,Bhubaneswar,2023-03-09,2,2023-03-11,7869,17200
882,Raigarh,2023-03-16,2,2023-03-18,4269,17100
882,Ludhiana,2023-03-24,7,2023-03-31,4161,78400
882,Vadodara,2023-03-30,4,2023-04-03,3933,45600
882,Bilaspur,2023-04-06,6,2023-04-12,2426,43800
882,Bhopal,2023-04-13,7,2023-04-20,7151,47600
882,Tirupati,2023-05-18,1,2023-05-19,4884,7200
882,Raigarh,2023-06-08,2,2023-06-10,4270,27100
884,Shillong,2019-09-26,7,2019-10-03,6619,41300
884,Bengaluru,2019-10-24,4,2019-10-28,2200,30000
884,Pune,2019-11-21,7,2019-11-28,1411,51450
884,Navi Mumbai,2019-12-26,6,2020-01-01,1400,42000
884,Chandigarh,2020-01-16,5,2020-01-21,9014,49750
884,Kullu-Manali,2020-01-30,7,2020-02-06,7503,40250
884,Diu,2020-02-27,4,2020-03-02,8822,71600
884,Guwahati,2020-03-05,1,2020-03-06,2297,9800
884,Gwalior,2020-03-26,2,2020-03-28,1968,16000
884,Hyderabad,2020-04-23,2,2020-04-25,919,11800
884,Shillong,2020-06-25,3,2020-06-28,6709,27750
884,Mumbai,2020-07-02,2,2020-07-04,10625,15900
884,Bhubaneswar,2020-07-09,2,2020-07-11,7990,32200
884,Kolkata,2020-08-13,4,2020-08-17,6276,28800
884,Raigarh,2020-09-03,3,2020-09-06,4309,27600
884,Bilaspur,2020-10-01,5,2020-10-06,2579,42500
884,Vijayawada,2020-11-05,3,2020-11-08,1726,38700
884,Pune,2020-11-12,1,2020-11-13,1548,8000
884,Mumbai,2020-11-19,5,2020-11-24,10637,59750
884,Pune,2020-11-26,3,2020-11-29,1493,30750
884,Gwalior,2020-12-10,4,2020-12-14,1908,26800
884,Vadodara,2020-12-24,1,2020-12-25,3835,6400
884,Bilaspur,2021-01-07,7,2021-01-14,2478,69650
884,Amritsar,2021-02-18,7,2021-02-25,6966,96600
884,Puri,2021-02-25,6,2021-03-03,4787,57600
884,Tirupati,2021-04-08,4,2021-04-12,4966,54000
884,Patna,2021-05-20,3,2021-05-23,10587,28500
884,Prayagraj,2021-07-08,6,2021-07-14,3800,42000
884,Patna,2021-07-15,4,2021-07-19,10440,17600
884,Bengaluru,2021-07-22,3,2021-07-25,2172,28500
884,Mopa,2021-08-05,1,2021-08-06,3525,11800
884,Tirupati,2021-09-12,2,2021-09-14,4972,18000
884,Puducherry,2021-08-19,2,2021-08-21,2928,14600
884,Kullu-Manali,2021-10-14,7,2021-10-21,7425,55300
884,Navi Mumbai,2021-10-28,7,2021-11-04,1314,61250
884,Amritsar,2021-11-04,7,2021-11-11,6952,45500
884,Kota,2021-11-18,1,2021-11-19,8225,7850
884,Puducherry,2021-12-02,6,2021-12-08,2901,75900
884,Jamshedpur,2021-12-30,7,2022-01-06,3130,90300
884,Puducherry,2022-01-27,7,2022-02-03,2893,71050
885,Varanasi,2019-10-03,2,2019-10-05,5960,12600
885,Prayagraj,2019-12-05,5,2019-12-10,3627,34250
885,Navi Mumbai,2020-01-16,2,2020-01-18,1270,27300
885,Bengaluru,2020-04-02,6,2020-04-08,2191,48000
885,Itanagar,2020-04-09,3,2020-04-12,5705,26250
885,Bengaluru,2020-04-16,4,2020-04-20,2037,47800
885,Visakhapatnam,2020-06-07,3,2020-06-10,9824,16350
885,Jamshedpur,2020-05-14,2,2020-05-16,3119,11500
885,Prayagraj,2020-06-18,3,2020-06-21,3787,28500
885,Hisar,2020-06-25,3,2020-06-28,9611,22200
885,Imphal,2020-07-30,2,2020-08-01,9423,9700
885,Dhubri,2020-10-15,1,2020-10-16,6075,6550
885,Indore,2020-10-22,1,2020-10-23,10042,7600
885,Shimla,2020-11-05,7,2020-11-12,9224,37800
885,Dhubri,2020-11-12,5,2020-11-17,6060,34250
885,Tirupati,2020-11-26,5,2020-12-01,4930,64000
885,Dhubri,2020-12-24,7,2020-12-31,6166,94500
885,Ahmedabad,2021-01-21,6,2021-01-27,662,108600
885,Navi Mumbai,2021-01-28,7,2021-02-04,1340,60900
885,Raipur,2021-03-04,6,2021-03-10,2763,57000
886,Delhi NCR,2019-10-03,3,2019-10-06,5402,22350
886,Jaipur,2019-10-17,5,2019-10-22,7370,69000
886,Bengaluru,2019-10-31,6,2019-11-06,2038,59700
886,Puri,2019-11-07,1,2019-11-08,4737,10900
886,Kolkata,2020-01-09,6,2020-01-15,6350,93000
886,Indore,2020-03-05,6,2020-03-11,10170,81600
886,Ludhiana,2020-03-12,4,2020-03-16,4080,18600
886,Amritsar,2020-04-09,7,2020-04-16,6931,66500
886,Mysuru,2020-04-16,5,2020-04-21,10207,24250
886,Shimla,2020-05-21,5,2020-05-26,9288,31250
886,Ayodhya,2020-05-28,2,2020-05-30,7793,19000
886,Udaipur,2020-06-18,7,2020-06-25,8632,31150
886,Hisar,2020-06-26,3,2020-06-29,9631,14700
886,Bengaluru,2020-07-09,6,2020-07-15,2141,84000
886,Navi Mumbai,2020-07-30,1,2020-07-31,1302,18750
886,Bengaluru,2020-08-14,5,2020-08-19,2092,36500
886,Ranchi,2020-11-12,5,2020-11-17,250,55750
886,Navi Mumbai,2020-12-03,7,2020-12-10,1235,44800
886,Coimbatore,2021-01-28,7,2021-02-04,147,61600
886,Amritsar,2021-02-04,4,2021-02-08,6872,18800
886,Itanagar,2021-02-18,7,2021-02-25,5756,62300
886,Bhopal,2021-02-25,6,2021-03-03,7088,37500
886,Ayodhya,2021-03-04,6,2021-03-10,7679,30300
887,Chandigarh,2019-11-07,5,2019-11-12,9048,28500
887,Srinagar,2019-11-28,4,2019-12-02,5332,33200
887,Srinagar,2019-12-05,5,2019-12-10,5257,45500
887,Hisar,2020-03-06,4,2020-03-10,9782,82400
887,Vadodara,2020-02-13,1,2020-02-14,3881,9250
887,Vijayawada,2020-02-21,7,2020-02-28,1763,65800
887,Itanagar,2020-02-27,3,2020-03-01,5694,32250
887,Bengaluru,2020-03-19,3,2020-03-22,2083,22800
887,Srinagar,2020-04-02,1,2020-04-03,5290,11750
887,Vadodara,2020-04-09,7,2020-04-16,3889,61250
887,Pune,2020-04-30,6,2020-05-06,1495,37500
887,Dehradun,2020-05-14,5,2020-05-19,5177,58500
887,Gwalior,2020-07-02,3,2020-07-05,1942,59400
887,Surat,2020-08-27,2,2020-08-29,8407,9800
887,Jamshedpur,2020-09-10,5,2020-09-15,3012,32000
887,Khowai,2020-09-17,4,2020-09-21,1005,39400
887,Pune,2020-12-10,1,2020-12-11,1539,8000
887,Ranchi,2020-12-31,3,2021-01-03,242,22950
887,Puri,2021-01-21,5,2021-01-26,4677,60500
887,Surat,2021-03-04,6,2021-03-10,8567,45600
887,Jamshedpur,2021-05-20,7,2021-05-27,3027,48300
887,Patna,2021-05-27,4,2021-05-31,10431,19600
887,Shimla,2021-06-10,5,2021-06-15,9216,24500
887,Varanasi,2021-06-24,4,2021-06-28,5857,36200
887,Mopa,2021-08-01,4,2021-08-05,3418,37800
888,Raipur,2019-10-03,7,2019-10-10,2727,47600
888,Chandigarh,2019-10-24,5,2019-10-29,9149,52500
888,Raipur,2019-10-31,4,2019-11-04,2637,47400
888,Shillong,2019-11-07,1,2019-11-08,6704,6250
888,Dehradun,2019-11-14,6,2019-11-20,5060,41700
888,Vijayawada,2019-12-26,2,2019-12-28,1616,9700
888,Kullu-Manali,2020-02-06,6,2020-02-12,7493,61500
888,Tirupati,2020-03-12,4,2020-03-16,4940,34400
888,Kota,2020-04-09,1,2020-04-10,8245,10050
888,Coimbatore,2020-04-16,2,2020-04-18,153,17600
888,Vadodara,2020-05-21,1,2020-05-22,3999,7600
888,Kota,2020-07-02,7,2020-07-09,8212,44450
888,Raipur,2020-07-23,2,2020-07-25,2633,13700
888,Indore,2020-08-06,5,2020-08-11,10058,48000
888,Jamshedpur,2020-08-27,4,2020-08-31,3170,54000
888,Delhi NCR,2020-09-03,1,2020-09-04,5429,8450
888,Khowai,2020-09-18,6,2020-09-24,1095,37200
888,Nashik,2020-10-08,3,2020-10-11,3308,20100
888,Bilaspur,2020-10-29,1,2020-10-30,2426,7300
888,Kota,2020-12-03,6,2020-12-09,8209,47100
888,Tirupati,2020-12-17,6,2020-12-23,4824,32100
888,Prayagraj,2021-02-11,7,2021-02-18,3611,51450
888,Indore,2021-04-04,4,2021-04-08,10101,51000
888,Amritsar,2021-04-29,7,2021-05-06,6988,61600
888,Bhopal,2021-07-15,4,2021-07-19,7073,28400
888,Jamshedpur,2021-09-09,4,2021-09-13,3052,26600
888,Vadodara,2021-09-16,7,2021-09-23,3847,35700
888,Chennai,2021-10-14,6,2021-10-20,4597,88800
888,Ayodhya,2021-10-21,5,2021-10-26,7792,35000
888,Varanasi,2021-10-28,3,2021-10-31,5931,27900
888,Dabolim,2021-11-04,5,2021-11-09,494,53750
888,Shimla,2021-02-13,6,2021-02-19,9232,26400
888,Pune,2022-01-06,3,2022-01-09,1586,30600
888,Ahmedabad,2022-01-20,2,2022-01-22,601,16800
888,Gangtok,2022-02-03,1,2022-02-04,6434,7850
888,Imphal,2022-02-10,6,2022-02-16,9537,64800
888,Bhubaneswar,2022-02-17,7,2022-02-24,7838,69300
888,Mopa,2022-02-25,2,2022-02-27,3422,35900
888,Thiruvananthapuram,2022-03-17,4,2022-03-21,8120,21600
888,Dhubri,2022-03-24,7,2022-03-31,6006,75950
888,Mysuru,2022-05-12,1,2022-05-13,10254,10050
888,Dabolim,2022-06-02,2,2022-06-04,528,14800
888,Dehradun,2022-06-09,2,2022-06-11,5037,23900
888,Itanagar,2022-07-14,3,2022-07-17,5752,19200
888,Delhi NCR,2022-07-22,4,2022-07-26,5419,23800
888,Bilaspur,2022-08-04,3,2022-08-07,2523,25200
888,Amritsar,2022-10-06,4,2022-10-10,6816,19800
889,Vijayawada,2019-10-24,6,2019-10-30,1745,59400
889,Imphal,2019-10-31,3,2019-11-03,9551,20400
889,Srinagar,2019-11-14,3,2019-11-17,5360,18900
889,Surat,2019-11-21,6,2019-11-27,8458,57600
889,Jaipur,2019-11-28,4,2019-12-02,7247,20800
889,Dhubri,2019-12-12,6,2019-12-18,6196,57000
889,Patna,2020-01-09,6,2020-01-15,10547,52800
889,Imphal,2020-01-16,5,2020-01-21,9437,59250
889,Dehradun,2020-01-23,5,2020-01-28,5006,54750
889,Jamshedpur,2020-02-13,7,2020-02-20,3073,50050
889,Mysuru,2020-03-20,1,2020-03-21,10334,11800
889,Vijayawada,2020-03-26,6,2020-04-01,1677,72300
889,Jamshedpur,2020-06-04,7,2020-06-11,3163,65100
889,Dhubri,2020-06-11,1,2020-06-12,6102,18700
889,Imphal,2020-06-25,4,2020-06-29,9599,30000
889,Srinagar,2020-07-02,4,2020-07-06,5375,32000
889,Amritsar,2020-09-18,6,2020-09-24,6895,38400
889,Gwalior,2020-10-29,6,2020-11-04,1967,45000
889,Vijayawada,2020-12-05,3,2020-12-08,1691,24750
890,Ahmedabad,2019-11-14,2,2019-11-16,602,14800
890,Jaipur,2019-12-05,7,2019-12-12,7263,36400
890,Delhi NCR,2019-12-12,1,2019-12-13,5483,7700
890,Itanagar,2020-03-12,7,2020-03-19,5796,67200
890,Khowai,2020-05-14,4,2020-05-18,1166,54400
890,Bilaspur,2020-07-23,4,2020-07-27,2430,53200
890,Gwalior,2020-07-30,4,2020-08-03,1801,33600
890,Prayagraj,2020-08-13,3,2020-08-16,3706,24600
890,Nashik,2020-11-05,6,2020-11-11,3309,55200
890,Imphal,2020-03-13,5,2020-03-18,9548,39000
891,Puri,2019-09-26,5,2019-10-01,4652,33000
891,Coimbatore,2019-11-21,1,2019-11-22,163,9300
891,Vadodara,2019-12-13,6,2019-12-19,3883,45300
891,Patna,2020-01-02,7,2020-01-09,10467,49700
891,Mysuru,2020-02-13,7,2020-02-20,10282,57400
891,Dhubri,2020-02-20,5,2020-02-25,6190,80000
891,Diu,2020-04-02,2,2020-04-04,8880,9200
891,Amritsar,2020-05-28,1,2020-05-29,6913,7900
891,Chandigarh,2020-06-18,2,2020-06-20,9180,19200
891,Bhopal,2020-07-02,1,2020-07-03,7004,6400
891,Gwalior,2020-07-23,3,2020-07-26,1908,20100
891,Gwalior,2020-08-13,3,2020-08-16,1941,41400
891,Hisar,2020-08-27,2,2020-08-29,9781,29200
891,Puducherry,2020-10-15,2,2020-10-17,2813,18800
891,Srinagar,2020-12-24,1,2020-12-25,5345,9800
891,Varanasi,2021-04-15,5,2021-04-20,5961,55000
891,Shillong,2021-04-29,4,2021-05-03,6670,54400
891,Dehradun,2021-05-20,7,2021-05-27,5150,107800
891,Amritsar,2021-05-27,6,2021-06-02,6900,46200
891,Dhubri,2021-06-03,1,2021-06-04,6132,8400
891,Guwahati,2021-07-01,1,2021-07-02,2279,5150
891,Udaipur,2021-08-19,1,2021-08-20,8636,6950
891,Kota,2021-11-07,6,2021-11-13,8366,81000
891,Kullu-Manali,2021-10-14,2,2021-10-16,7445,20200
891,Itanagar,2021-12-02,7,2021-12-09,5637,83300
891,Khowai,2021-12-30,7,2022-01-06,1178,84700
891,Bilaspur,2022-01-20,2,2022-01-22,2588,17000
891,Raipur,2022-02-17,6,2022-02-23,2722,55800
891,Indore,2022-02-25,7,2022-03-04,10117,89250
891,Chandigarh,2022-03-10,4,2022-03-14,9074,32800
891,Vadodara,2022-05-05,3,2022-05-08,3923,26100
891,Thiruvananthapuram,2022-05-19,3,2022-05-22,8123,26400
891,Amritsar,2022-05-26,7,2022-06-02,6904,44800
891,Raipur,2022-07-14,7,2022-07-21,2732,58100
891,Chennai,2022-07-21,4,2022-07-25,4511,23600
891,Jaipur,2022-07-28,5,2022-08-02,7377,59000
891,Vijayawada,2022-08-04,7,2022-08-11,1733,79800
891,Kota,2022-08-26,3,2022-08-29,8278,30150
891,Visakhapatnam,2022-10-20,6,2022-10-26,9932,51000
891,Ranchi,2022-11-03,4,2022-11-07,246,44600
892,Indore,2019-09-27,5,2019-10-02,10043,34500
892,Vadodara,2019-11-14,5,2019-11-19,3964,45500
892,Hyderabad,2019-11-22,6,2019-11-28,917,77400
892,Surat,2019-11-28,2,2019-11-30,8412,12800
892,Chennai,2020-01-17,1,2020-01-18,4471,5200
892,Ranchi,2020-01-23,5,2020-01-28,397,73500
892,Chandigarh,2020-02-20,5,2020-02-25,9128,37500
892,Gangtok,2020-03-05,2,2020-03-07,6575,16000
892,Gwalior,2020-03-12,7,2020-03-19,1910,99400
892,Shillong,2020-05-28,7,2020-06-04,6609,55300
892,Ahmedabad,2020-07-16,2,2020-07-18,636,13800
892,Gwalior,2020-08-13,5,2020-08-18,1819,29500
892,Itanagar,2020-08-27,3,2020-08-30,5748,23700
894,Vadodara,2019-09-26,2,2019-09-28,3950,30800
894,Patna,2019-10-18,3,2019-10-21,10492,21750
894,Hyderabad,2019-10-24,4,2019-10-28,942,80000
894,Jamshedpur,2019-10-31,1,2019-11-01,3111,5750
894,Imphal,2019-11-07,7,2019-11-14,9550,107100
894,Ranchi,2020-02-06,5,2020-02-11,334,59500
894,Udaipur,2020-05-02,5,2020-05-07,8692,37000
894,Ahmedabad,2020-04-09,6,2020-04-15,729,58200
894,Bengaluru,2020-04-23,4,2020-04-27,2065,32800
894,Diu,2020-04-30,2,2020-05-02,8950,30800
894,Jaipur,2020-07-02,1,2020-07-03,7384,8300
894,Itanagar,2020-07-23,3,2020-07-26,5641,25800
894,Hyderabad,2020-08-20,6,2020-08-26,934,72000
894,Indore,2020-11-05,3,2020-11-08,10022,53700
894,Prayagraj,2020-11-12,3,2020-11-15,3676,21150
894,Kota,2020-11-19,7,2020-11-26,8333,79100
895,Patna,2019-09-26,2,2019-09-28,10455,11200
895,Chennai,2019-10-10,1,2019-10-11,4449,8200
895,Raipur,2019-05-13,3,2019-05-16,2677,36150
895,Navi Mumbai,2019-12-26,7,2020-01-02,1223,34300
895,Chennai,2020-01-09,7,2020-01-16,4526,91000
895,Puducherry,2020-01-23,7,2020-01-30,2827,48300
895,Kolkata,2020-02-13,1,2020-02-14,6267,7200
895,Guwahati,2020-02-27,1,2020-02-28,2263,5150
895,Bhopal,2020-04-09,4,2020-04-13,7194,42000
895,Mumbai,2020-06-04,2,2020-06-06,10799,15600
895,Shimla,2020-06-11,6,2020-06-17,9216,29400
895,Thiruvananthapuram,2020-06-18,6,2020-06-24,8031,29700
895,Surat,2020-07-02,7,2020-07-09,8546,65800
895,Delhi NCR,2020-09-10,1,2020-09-11,5460,7000
895,Mysuru,2020-09-17,3,2020-09-20,10329,29400
895,Bhopal,2020-10-01,2,2020-10-03,7185,21000
895,Jamshedpur,2020-11-19,7,2020-11-26,3033,48300
895,Ayodhya,2020-12-03,4,2020-12-07,7793,38000
895,Varanasi,2020-12-25,4,2020-12-29,5811,29400
895,Kota,2021-01-14,1,2021-01-15,8246,11050
895,Puri,2021-01-21,2,2021-01-23,4701,25500
895,Hisar,2021-02-11,6,2021-02-17,9777,69600
895,Shillong,2021-02-18,1,2021-02-19,6712,5250
895,Srinagar,2021-03-04,2,2021-03-06,5228,11800
895,Khowai,2021-03-25,5,2021-03-30,1050,55250
895,Kolkata,2021-04-08,4,2021-04-12,6353,36000
895,Vadodara,2021-04-22,6,2021-04-28,3914,52500
895,Pune,2021-04-29,1,2021-04-30,1404,6350
895,Srinagar,2021-05-27,6,2021-06-02,5300,45300
895,Mysuru,2021-07-01,1,2021-07-02,10283,7500
895,Udaipur,2021-07-08,1,2021-07-09,8601,8450
895,Patna,2021-07-29,5,2021-08-03,10451,38000
895,Ranchi,2021-08-05,6,2021-08-11,388,52200
895,Amritsar,2021-09-09,5,2021-09-14,6942,100000
895,Guwahati,2021-09-16,1,2021-09-17,2216,4950
895,Prayagraj,2021-09-30,7,2021-10-07,3604,44450
895,Chandigarh,2021-10-07,5,2021-10-12,9069,43500
896,Puducherry,2019-09-26,2,2019-09-28,2892,14300
896,Visakhapatnam,2019-10-10,4,2019-10-14,9891,33600
896,Puducherry,2019-10-17,2,2019-10-19,2939,15600
896,Chandigarh,2019-11-07,2,2019-11-09,9037,23900
896,Ayodhya,2019-12-19,4,2019-12-23,7611,29400
896,Ranchi,2020-01-09,6,2020-01-15,334,71400
896,Ludhiana,2020-01-30,5,2020-02-04,4180,47500
896,Visakhapatnam,2020-02-06,1,2020-02-07,9834,7950
896,Imphal,2020-02-13,6,2020-02-19,9472,27300
896,Kota,2020-03-19,4,2020-03-23,8326,51200
896,Jamshedpur,2020-05-14,6,2020-05-20,3034,47400
896,Raipur,2020-06-04,7,2020-06-11,2773,85400
896,Varanasi,2020-06-11,6,2020-06-17,5846,66300
896,Gangtok,2020-06-25,3,2020-06-28,6506,24600
896,Raipur,2020-07-09,5,2020-07-14,2668,30250
896,Ahmedabad,2020-09-03,5,2020-09-08,735,36000
896,Shimla,2020-10-01,3,2020-10-04,9240,13200
896,Bhopal,2020-10-15,5,2020-10-20,7020,33500
896,Ludhiana,2020-12-31,5,2021-01-05,4102,94000
896,Mopa,2021-03-04,3,2021-03-07,3574,37200
896,Shimla,2021-03-25,1,2021-03-26,9327,6900
896,Srinagar,2021-04-01,1,2021-04-02,5352,6300
896,Guwahati,2021-04-29,3,2021-05-02,2287,17400
896,Prayagraj,2021-05-06,6,2021-05-12,3628,35100
896,Dhubri,2021-05-13,1,2021-05-14,6086,11700
896,Itanagar,2021-07-08,7,2021-07-15,5798,88200
896,Chennai,2021-09-09,6,2021-09-15,4557,84000
896,Hisar,2021-10-21,1,2021-10-22,9741,13900
896,Varanasi,2021-10-28,2,2021-10-30,5861,24100
896,Dhubri,2021-11-04,2,2021-11-06,6120,10400
896,Vadodara,2021-12-02,7,2021-12-09,3925,83300
896,Tirupati,2021-12-16,2,2021-12-18,4931,18600
896,Ahmedabad,2021-12-23,1,2021-12-24,778,12000
896,Thiruvananthapuram,2022-02-24,7,2022-03-03,8137,77000
896,Surat,2022-04-21,6,2022-04-27,8446,66600
896,Prayagraj,2022-05-19,7,2022-05-26,3644,45850
896,Dhubri,2022-06-30,5,2022-07-05,6124,42000
896,Patna,2022-08-07,7,2022-08-14,10574,87500
896,Mumbai,2022-07-21,2,2022-07-23,10790,32600
896,Bhubaneswar,2022-08-25,2,2022-08-27,7922,18800
896,Ludhiana,2022-11-10,7,2022-11-17,4106,58100
896,Ludhiana,2022-12-01,2,2022-12-03,4164,18400
896,Srinagar,2023-02-05,6,2023-02-11,5396,57000
896,Kolkata,2023-02-12,6,2023-02-18,6206,65700
896,Hyderabad,2023-02-02,5,2023-02-07,863,26000
896,Jaipur,2023-02-09,5,2023-02-14,7267,36000
896,Ahmedabad,2023-03-09,2,2023-03-11,714,17500
896,Tirupati,2023-04-06,7,2023-04-13,4859,42350
896,Coimbatore,2023-04-20,4,2023-04-24,62,72400
896,Raigarh,2023-04-27,1,2023-04-28,4205,9850
896,Diu,2023-05-04,3,2023-05-07,8801,25200
896,Puducherry,2023-05-11,2,2023-05-13,2890,23300
897,Kullu-Manali,2019-09-26,7,2019-10-03,7600,49700
897,Ayodhya,2019-10-17,6,2019-10-23,7661,72300
