travelCode,user_id,Pickup_Location,rental_date,duration,return_date,Car_Id,total_amount,Duration_Hours,Total_Minutes,Days,Hours,Formatted_Duration,Duration_Days
66374,643,Hyderabad,19-11-2020 17:21,6,25-11-2020 17:21,946,56880,144,8640,6,0,6 days 0 hours,6
66376,643,Shimla,12-03-2020 20:42,2,14-03-2020 20:42,9274,16312,48,2880,2,0,2 days 0 hours,2
66378,643,Thiruvananthapuram,17-12-2020 05:07,5,22-12-2020 05:07,8110,71780,120,7200,5,0,5 days 0 hours,5
66379,643,Puducherry,24-12-2020 09:14,0,14:00.0,2892,7458,4,240,0,4,0 days 4 hours,0.166666667
66380,643,Mopa,31-12-2020 17:30,7,07-01-2021 17:30,3556,63112,168,10080,7,0,7 days 0 hours,7
66381,643,Shillong,01-07-2021 19:38,1,02-07-2021 19:38,6639,5052,24,1440,1,0,1 days 0 hours,1
66382,643,Surat,14-01-2021 04:45,2,16-01-2021 04:45,8422,35016,48,2880,2,0,2 days 0 hours,2
66383,643,Chennai,21-01-2021 04:10,6,27-01-2021 04:10,4483,48696,144,8640,6,0,6 days 0 hours,6
66385,644,Raigarh,10-03-2019 09:11,3,13-03-2019 09:11,4225,23718,72,4320,3,0,3 days 0 hours,3
66389,645,Visakhapatnam,10-10-2019 21:58,6,16-10-2019 21:58,9849,49536,144,8640,6,0,6 days 0 hours,6
66390,645,Puducherry,17-10-2019 03:24,3,20-10-2019 03:24,2931,28344,72,4320,3,0,3 days 0 hours,3
66394,645,Shimla,15-11-2019 01:13,4,19-11-2019 01:13,9364,36000,96,5760,4,0,4 days 0 hours,4
66398,645,Nashik,12-12-2019 10:09,5,17-12-2019 10:09,3339,45580,120,7200,5,0,5 days 0 hours,5
66403,645,Tirupati,16-01-2020 14:05,4,20-01-2020 14:05,4863,21480,96,5760,4,0,4 days 0 hours,4
66410,645,Vadodara,04-05-2020 02:13,7,11-05-2020 02:13,3963,68712,168,10080,7,0,7 days 0 hours,7
66411,645,Gangtok,03-12-2020 17:23,3,06-12-2020 17:23,6481,25044,72,4320,3,0,3 days 0 hours,3
66413,645,Ahmedabad,26-03-2020 09:23,2,28-03-2020 09:23,636,14232,48,2880,2,0,2 days 0 hours,2
66417,645,Puducherry,23-04-2020 14:10,7,30-04-2020 14:10,2952,47488,168,10080,7,0,7 days 0 hours,7
66420,645,Chandigarh,14-05-2020 06:40,4,18-05-2020 06:40,9104,25840,96,5760,4,0,4 days 0 hours,4
66426,645,Thiruvananthapuram,25-06-2020 10:20,1,26-06-2020 10:20,8076,7416,24,1440,1,0,1 days 0 hours,1
66427,645,Bengaluru,07-02-2020 07:16,4,11-02-2020 07:16,2133,43584,96,5760,4,0,4 days 0 hours,4
66431,645,Srinagar,30-07-2020 23:13,5,04-08-2020 23:13,5346,46400,120,7200,5,0,5 days 0 hours,5
66432,645,Delhi NCR,09-06-2020 02:05,6,15-06-2020 02:05,5445,51984,144,8640,6,0,6 days 0 hours,6
66439,645,Dhubri,24-09-2020 18:25,2,26-09-2020 18:25,6024,10820,48,2880,2,0,2 days 0 hours,2
66445,645,Mopa,11-05-2020 03:56,7,18-05-2020 03:56,3503,41790,168,10080,7,0,7 days 0 hours,7
66450,645,Ranchi,12-10-2020 10:07,4,16-10-2020 10:07,211,30392,96,5760,4,0,4 days 0 hours,4
66453,645,Shimla,31-12-2020 10:16,3,03-01-2021 10:16,9329,29868,72,4320,3,0,3 days 0 hours,3
66454,645,Visakhapatnam,01-07-2021 19:00,4,05-07-2021 19:00,9889,35824,96,5760,4,0,4 days 0 hours,4
66457,645,Gangtok,28-01-2021 13:18,7,04-02-2021 13:18,6443,50862,168,10080,7,0,7 days 0 hours,7
66460,645,Ludhiana,18-02-2021 22:32,2,20-02-2021 22:32,4120,11568,48,2880,2,0,2 days 0 hours,2
66461,645,Kota,25-02-2021 23:03,7,04-03-2021 23:03,8276,50862,168,10080,7,0,7 days 0 hours,7
66464,645,Udaipur,18-03-2021 04:17,2,20-03-2021 04:17,8679,10704,48,2880,2,0,2 days 0 hours,2
66465,645,Raigarh,25-03-2021 04:12,6,31-03-2021 04:12,4243,43596,144,8640,6,0,6 days 0 hours,6
66468,645,Coimbatore,15-04-2021 15:11,4,19-04-2021 15:11,135,27136,96,5760,4,0,4 days 0 hours,4
66478,645,Dabolim,24-06-2021 23:37,7,01-07-2021 23:37,581,102200,168,10080,7,0,7 days 0 hours,7
66480,645,Delhi NCR,07-08-2021 14:59,2,09-08-2021 14:59,5524,16800,48,2880,2,0,2 days 0 hours,2
66481,645,Bhopal,15-07-2021 20:29,2,17-07-2021 20:29,7049,16312,48,2880,2,0,2 days 0 hours,2
66489,645,Ahmedabad,09-09-2021 04:17,3,12-09-2021 04:17,766,34188,72,4320,3,0,3 days 0 hours,3
66491,645,Kolkata,23-09-2021 23:37,0,37:00.0,6225,8006,11,660,0,11,0 days 11 hours,0.458333333
66496,645,Udaipur,28-10-2021 08:51,0,51:00.0,8658,10320,7,420,0,7,0 days 7 hours,0.291666667
66497,645,Ludhiana,11-04-2021 19:46,6,17-04-2021 19:46,4007,31620,144,8640,6,0,6 days 0 hours,6
66499,645,Itanagar,18-11-2021 19:45,6,24-11-2021 19:45,5770,81360,144,8640,6,0,6 days 0 hours,6
66502,645,Indore,12-09-2021 21:54,6,18-09-2021 21:54,10009,47736,144,8640,6,0,6 days 0 hours,6
66504,645,Bengaluru,23-12-2021 18:51,5,28-12-2021 18:51,2110,71280,120,7200,5,0,5 days 0 hours,5
66505,645,Raigarh,31-12-2021 00:50,6,06-01-2022 00:50,4238,84732,144,8640,6,0,6 days 0 hours,6
66506,645,Hyderabad,01-06-2022 03:22,2,03-06-2022 03:22,845,17328,48,2880,2,0,2 days 0 hours,2
66509,645,Puri,27-01-2022 23:08,5,01-02-2022 23:08,4722,43540,120,7200,5,0,5 days 0 hours,5
66511,645,Dehradun,02-10-2022 05:45,2,04-10-2022 05:45,5161,20696,48,2880,2,0,2 days 0 hours,2
66517,645,Delhi NCR,24-03-2022 05:48,7,31-03-2022 05:48,5404,44450,168,10080,7,0,7 days 0 hours,7
66520,645,Delhi NCR,14-04-2022 21:42,3,17-04-2022 21:42,5432,14802,72,4320,3,0,3 days 0 hours,3
66521,645,Itanagar,21-04-2022 19:23,5,26-04-2022 19:23,5658,51100,120,7200,5,0,5 days 0 hours,5
66522,645,Kolkata,28-04-2022 21:28,3,01-05-2022 21:28,6388,28824,72,4320,3,0,3 days 0 hours,3
66524,645,Navi Mumbai,05-12-2022 10:06,6,11-12-2022 10:06,1212,40248,144,8640,6,0,6 days 0 hours,6
66539,645,Mysuru,25-08-2022 07:03,6,31-08-2022 07:03,10237,74796,144,8640,6,0,6 days 0 hours,6
66540,646,Gangtok,26-09-2019 17:51,5,01-10-2019 17:51,6482,37540,120,7200,5,0,5 days 0 hours,5
66541,646,Amritsar,10-03-2019 18:42,2,12-03-2019 18:42,6866,15360,48,2880,2,0,2 days 0 hours,2
66545,646,Dhubri,31-10-2019 05:50,7,07-11-2019 05:50,6010,75670,168,10080,7,0,7 days 0 hours,7
66547,646,Diu,14-11-2019 06:05,6,20-11-2019 06:05,8907,47796,144,8640,6,0,6 days 0 hours,6
66556,646,Chandigarh,17-01-2020 00:50,1,18-01-2020 00:50,9122,8808,24,1440,1,0,1 days 0 hours,1
66560,646,Chandigarh,13-02-2020 09:42,2,15-02-2020 09:42,9036,14332,48,2880,2,0,2 days 0 hours,2
66561,646,Mopa,21-02-2020 02:40,6,27-02-2020 02:40,3537,61584,144,8640,6,0,6 days 0 hours,6
66562,646,Raigarh,27-02-2020 17:54,2,29-02-2020 17:54,4212,13316,48,2880,2,0,2 days 0 hours,2
66573,646,Dhubri,14-05-2020 10:50,3,17-05-2020 10:50,6146,28140,72,4320,3,0,3 days 0 hours,3
66575,646,Surat,28-05-2020 17:56,3,31-05-2020 17:56,8453,26988,72,4320,3,0,3 days 0 hours,3
66579,646,Srinagar,25-06-2020 05:36,5,30-06-2020 05:36,5245,42820,120,7200,5,0,5 days 0 hours,5
66585,646,Vadodara,08-06-2020 21:20,5,13-06-2020 21:20,3839,25260,120,7200,5,0,5 days 0 hours,5
66587,646,Imphal,20-08-2020 10:03,1,21-08-2020 10:03,9575,7484,24,1440,1,0,1 days 0 hours,1
66589,646,Bhubaneswar,09-03-2020 06:33,7,16-03-2020 06:33,7900,57610,168,10080,7,0,7 days 0 hours,7
66592,646,Gwalior,25-09-2020 00:17,6,01-10-2020 00:17,1939,54096,144,8640,6,0,6 days 0 hours,6
66593,646,Jaipur,11-01-2020 01:57,1,12-01-2020 01:57,7241,7848,24,1440,1,0,1 days 0 hours,1
66594,646,Ludhiana,10-08-2020 14:15,2,12-08-2020 14:15,4014,18508,48,2880,2,0,2 days 0 hours,2
66597,646,Ayodhya,29-10-2020 09:49,6,04-11-2020 09:49,7608,32460,144,8640,6,0,6 days 0 hours,6
66599,646,Chandigarh,11-12-2020 08:18,0,18:00.0,9087,6220,1,60,0,1,0 days 1 hours,0.041666667
66600,646,Tirupati,19-11-2020 17:41,7,26-11-2020 17:41,4865,56742,168,10080,7,0,7 days 0 hours,7
66605,646,Chandigarh,24-12-2020 22:12,5,29-12-2020 22:12,9154,50280,120,7200,5,0,5 days 0 hours,5
66606,646,Dabolim,31-12-2020 14:06,0,01-01-2021 05:06,558,16172,15,900,0,15,0 days 15 hours,0.625
66616,646,Udaipur,03-11-2021 10:27,2,05-11-2021 10:27,8662,35616,48,2880,2,0,2 days 0 hours,2
66619,646,Mumbai,04-01-2021 22:26,6,10-01-2021 22:26,10689,53736,144,8640,6,0,6 days 0 hours,6
66622,646,Puducherry,22-04-2021 18:25,4,26-04-2021 18:25,2876,29064,96,5760,4,0,4 days 0 hours,4
66625,646,Hisar,13-05-2021 23:35,2,15-05-2021 23:35,9735,13768,48,2880,2,0,2 days 0 hours,2
66627,646,Dehradun,27-05-2021 06:03,7,03-06-2021 06:03,5126,75572,168,10080,7,0,7 days 0 hours,7
66632,646,Surat,07-01-2021 12:00,4,11-01-2021 12:00,8530,51440,96,5760,4,0,4 days 0 hours,4
66635,646,Gwalior,22-07-2021 13:08,6,28-07-2021 13:08,1811,45288,144,8640,6,0,6 days 0 hours,6
66639,646,Prayagraj,19-08-2021 13:28,7,26-08-2021 13:28,3668,48006,168,10080,7,0,7 days 0 hours,7
66643,646,Hyderabad,16-09-2021 13:09,6,22-09-2021 13:09,994,65136,144,8640,6,0,6 days 0 hours,6
66647,646,Ahmedabad,14-10-2021 15:09,7,21-10-2021 15:09,669,62972,168,10080,7,0,7 days 0 hours,7
66653,646,Tirupati,25-11-2021 14:43,5,30-11-2021 14:43,4836,35330,120,7200,5,0,5 days 0 hours,5
66655,646,Shimla,12-09-2021 20:54,7,19-09-2021 20:54,9240,34188,168,10080,7,0,7 days 0 hours,7
66660,646,Raigarh,13-01-2022 15:27,7,20-01-2022 15:27,4206,61222,168,10080,7,0,7 days 0 hours,7
66664,646,Hisar,02-10-2022 03:16,4,06-10-2022 03:16,9757,58064,96,5760,4,0,4 days 0 hours,4
66668,646,Delhi NCR,03-10-2022 07:24,6,09-10-2022 07:24,5402,40548,144,8640,6,0,6 days 0 hours,6
66670,646,Kullu-Manali,25-03-2022 00:36,5,30-03-2022 00:36,7520,28670,120,7200,5,0,5 days 0 hours,5
66678,646,Mopa,19-05-2022 17:36,7,26-05-2022 17:36,3480,35588,168,10080,7,0,7 days 0 hours,7
66680,646,Tirupati,06-02-2022 19:11,2,08-02-2022 19:11,4819,14132,48,2880,2,0,2 days 0 hours,2
66681,646,Prayagraj,06-09-2022 17:45,2,08-09-2022 17:45,3777,21928,48,2880,2,0,2 days 0 hours,2
66684,646,Srinagar,30-06-2022 07:10,3,03-07-2022 07:10,5349,32088,72,4320,3,0,3 days 0 hours,3
66685,646,Dhubri,07-07-2022 09:39,1,08-07-2022 09:39,6164,8900,24,1440,1,0,1 days 0 hours,1
66687,646,Kota,21-07-2022 16:14,2,23-07-2022 16:14,8388,18616,48,2880,2,0,2 days 0 hours,2
66690,646,Mumbai,08-11-2022 20:16,7,15-11-2022 20:16,10783,56840,168,10080,7,0,7 days 0 hours,7
66694,646,Visakhapatnam,09-08-2022 05:52,0,52:00.0,9941,13800,16,960,0,16,0 days 16 hours,0.666666667
66699,646,Indore,13-10-2022 04:35,1,14-10-2022 04:35,10107,7966,24,1440,1,0,1 days 0 hours,1
66701,646,Tirupati,27-10-2022 23:39,6,02-11-2022 23:39,4940,55680,144,8640,6,0,6 days 0 hours,6
66703,646,Dehradun,11-10-2022 21:27,4,15-10-2022 21:27,5090,47040,96,5760,4,0,4 days 0 hours,4
66704,646,Indore,17-11-2022 17:26,3,20-11-2022 17:26,10038,42516,72,4320,3,0,3 days 0 hours,3
66708,646,Diu,15-12-2022 13:17,7,22-12-2022 13:17,8878,100604,168,10080,7,0,7 days 0 hours,7
66716,646,Udaipur,02-09-2023 14:21,6,08-09-2023 14:21,8694,61224,144,8640,6,0,6 days 0 hours,6
66718,646,Dhubri,23-02-2023 09:33,2,25-02-2023 09:33,6010,21620,48,2880,2,0,2 days 0 hours,2
66720,646,Bengaluru,03-09-2023 02:12,3,06-09-2023 02:12,2170,41880,72,4320,3,0,3 days 0 hours,3
66722,646,Patna,23-03-2023 16:51,6,29-03-2023 16:51,10582,120648,144,8640,6,0,6 days 0 hours,6
66724,646,Mumbai,04-06-2023 12:18,4,08-06-2023 12:18,10684,29200,96,5760,4,0,4 days 0 hours,4
66726,646,Puri,21-04-2023 01:28,4,25-04-2023 01:28,4700,32920,96,5760,4,0,4 days 0 hours,4
66731,646,Chandigarh,25-05-2023 14:39,6,31-05-2023 14:39,9169,65136,144,8640,6,0,6 days 0 hours,6
66734,648,Ludhiana,10-03-2019 09:18,4,14-03-2019 09:18,4091,33792,96,5760,4,0,4 days 0 hours,4
66735,648,Raipur,10-10-2019 23:30,5,15-10-2019 23:30,2738,59600,120,7200,5,0,5 days 0 hours,5
66741,648,Kolkata,21-11-2019 04:20,0,20:00.0,6303,6220,16,960,0,16,0 days 16 hours,0.666666667
66746,648,Bengaluru,26-12-2019 21:15,4,30-12-2019 21:15,2054,38016,96,5760,4,0,4 days 0 hours,4
66748,648,Raipur,01-09-2020 04:20,3,04-09-2020 04:20,2759,20856,72,4320,3,0,3 days 0 hours,3
66755,648,Indore,27-02-2020 09:30,7,05-03-2020 09:30,10039,35364,168,10080,7,0,7 days 0 hours,7
66758,648,Diu,19-03-2020 16:37,3,22-03-2020 16:37,8846,26988,72,4320,3,0,3 days 0 hours,3
66760,648,Guwahati,04-02-2020 11:08,2,06-02-2020 11:08,2340,18760,48,2880,2,0,2 days 0 hours,2
66768,648,Nashik,28-05-2020 09:48,0,28-05-2020 12:48,3343,7220,3,180,0,3,0 days 3 hours,0.125
66773,648,Udaipur,07-02-2020 12:14,3,10-02-2020 12:14,8791,23856,72,4320,3,0,3 days 0 hours,3
66776,648,Hyderabad,23-07-2020 06:30,6,29-07-2020 06:30,943,43920,144,8640,6,0,6 days 0 hours,6
66778,648,Hisar,08-06-2020 21:11,1,09-06-2020 21:11,9605,8364,24,1440,1,0,1 days 0 hours,1
66781,648,Dehradun,27-08-2020 08:07,2,29-08-2020 08:07,5171,20696,48,2880,2,0,2 days 0 hours,2
66783,648,Raigarh,09-10-2020 23:24,4,13-10-2020 23:24,4285,36656,96,5760,4,0,4 days 0 hours,4
66788,648,Ludhiana,15-10-2020 07:59,2,17-10-2020 07:59,4002,13516,48,2880,2,0,2 days 0 hours,2
66794,648,Hyderabad,26-11-2020 07:25,4,30-11-2020 07:25,916,32464,96,5760,4,0,4 days 0 hours,4
66798,648,Kota,24-12-2020 03:24,7,31-12-2020 03:24,8234,55342,168,10080,7,0,7 days 0 hours,7
66800,648,Jamshedpur,01-07-2021 15:10,1,02-07-2021 15:10,3084,7150,24,1440,1,0,1 days 0 hours,1
66802,648,Coimbatore,21-01-2021 14:05,5,26-01-2021 14:05,94,50020,120,7200,5,0,5 days 0 hours,5
66803,648,Patna,28-01-2021 20:27,7,04-02-2021 20:27,10415,34188,168,10080,7,0,7 days 0 hours,7
66804,648,Patna,02-04-2021 14:37,2,04-04-2021 14:37,10571,20296,48,2880,2,0,2 days 0 hours,2
66805,648,Bhubaneswar,02-11-2021 06:37,5,07-11-2021 06:37,7902,91790,120,7200,5,0,5 days 0 hours,5
66809,648,Itanagar,03-11-2021 08:04,3,06-11-2021 08:04,5794,31968,72,4320,3,0,3 days 0 hours,3
66812,648,Diu,05-01-2021 00:20,7,12-01-2021 00:20,8894,70378,168,10080,7,0,7 days 0 hours,7
66816,648,Patna,29-04-2021 15:27,6,05-05-2021 15:27,10519,35412,144,8640,6,0,6 days 0 hours,6
66818,648,Surat,13-05-2021 05:53,2,15-05-2021 05:53,8563,19632,48,2880,2,0,2 days 0 hours,2
66824,648,Thiruvananthapuram,24-06-2021 05:45,4,28-06-2021 05:45,8044,26400,96,5760,4,0,4 days 0 hours,4
66829,648,Hyderabad,29-07-2021 06:20,7,05-08-2021 06:20,982,142856,168,10080,7,0,7 days 0 hours,7
66834,649,Ludhiana,27-09-2019 01:37,4,01-10-2019 01:37,4037,50264,96,5760,4,0,4 days 0 hours,4
66837,649,Nashik,17-10-2019 06:38,5,22-10-2019 06:38,3400,37920,120,7200,5,0,5 days 0 hours,5
66838,649,Itanagar,24-10-2019 11:43,7,31-10-2019 11:43,5729,69692,168,10080,7,0,7 days 0 hours,7
66848,649,Navi Mumbai,01-02-2020 15:24,2,03-02-2020 15:24,1304,12620,48,2880,2,0,2 days 0 hours,2
66849,649,Hisar,01-09-2020 05:21,5,06-09-2020 05:21,9642,34540,120,7200,5,0,5 days 0 hours,5
66858,649,Bhopal,03-12-2020 07:44,2,05-12-2020 07:44,7115,15452,48,2880,2,0,2 days 0 hours,2
66859,649,Hyderabad,19-03-2020 16:53,2,21-03-2020 16:53,911,12104,48,2880,2,0,2 days 0 hours,2
66861,650,Ludhiana,26-09-2019 04:32,4,30-09-2019 04:32,4197,61264,96,5760,4,0,4 days 0 hours,4
66874,650,Shillong,26-12-2019 09:20,3,29-12-2019 09:20,6767,23760,72,4320,3,0,3 days 0 hours,3
66875,650,Coimbatore,01-02-2020 05:16,3,04-02-2020 05:16,98,32460,72,4320,3,0,3 days 0 hours,3
66890,650,Khowai,17-04-2020 02:11,2,19-04-2020 02:11,1078,28644,48,2880,2,0,2 days 0 hours,2
66895,650,Bilaspur,21-05-2020 20:05,4,25-05-2020 20:05,2478,56888,96,5760,4,0,4 days 0 hours,4
66896,650,Gangtok,28-05-2020 08:51,7,04-06-2020 08:51,6476,50862,168,10080,7,0,7 days 0 hours,7
66907,650,Diu,13-08-2020 23:52,6,19-08-2020 23:52,8803,42696,144,8640,6,0,6 days 0 hours,6
66909,650,Kota,28-08-2020 00:12,4,01-09-2020 00:12,8208,21640,96,5760,4,0,4 days 0 hours,4
66910,650,Shillong,09-03-2020 23:36,5,14-03-2020 23:36,6751,35260,120,7200,5,0,5 days 0 hours,5
66912,650,Chennai,17-09-2020 13:12,7,24-09-2020 13:12,4451,54936,168,10080,7,0,7 days 0 hours,7
66913,650,Amritsar,24-09-2020 04:03,0,03:00.0,6883,8116,14,840,0,14,0 days 14 hours,0.583333333
66914,650,Hisar,10-01-2020 04:38,2,12-01-2020 04:38,9739,18232,48,2880,2,0,2 days 0 hours,2
66924,650,Vijayawada,12-10-2020 03:00,3,15-10-2020 03:00,1722,26124,72,4320,3,0,3 days 0 hours,3
66927,650,Ahmedabad,31-12-2020 06:11,0,11:00.0,673,7316,4,240,0,4,0 days 4 hours,0.166666667
66930,650,Tirupati,21-01-2021 07:38,6,27-01-2021 07:38,4951,41712,144,8640,6,0,6 days 0 hours,6
66932,650,Bengaluru,02-04-2021 18:01,3,05-04-2021 18:01,2032,14802,72,4320,3,0,3 days 0 hours,3
66942,650,Bhubaneswar,15-04-2021 03:23,1,16-04-2021 03:23,7895,5734,24,1440,1,0,1 days 0 hours,1
66945,650,Vadodara,05-06-2021 17:40,5,10-06-2021 17:40,3822,87540,120,7200,5,0,5 days 0 hours,5
66953,650,Coimbatore,07-01-2021 20:48,7,14-01-2021 20:48,107,55412,168,10080,7,0,7 days 0 hours,7
66956,650,Chandigarh,23-07-2021 01:11,2,25-07-2021 01:11,9020,14860,48,2880,2,0,2 days 0 hours,2
66958,650,Patna,08-05-2021 17:34,0,09-05-2021 05:34,10588,9308,12,720,0,12,0 days 12 hours,0.5
66959,650,Ayodhya,08-12-2021 14:27,0,27:00.0,7733,10696,4,240,0,4,0 days 4 hours,0.166666667
66962,650,Hisar,09-02-2021 13:16,4,13-02-2021 13:16,9649,32624,96,5760,4,0,4 days 0 hours,4
66963,650,Bhopal,09-09-2021 05:20,6,15-09-2021 05:20,7123,54096,144,8640,6,0,6 days 0 hours,6
66964,650,Puducherry,16-09-2021 06:22,7,23-09-2021 06:22,2871,36414,168,10080,7,0,7 days 0 hours,7
66967,650,Surat,10-07-2021 08:49,6,16-07-2021 08:49,8504,37860,144,8640,6,0,6 days 0 hours,6
66969,650,Indore,21-10-2021 21:03,2,23-10-2021 21:03,10034,15912,48,2880,2,0,2 days 0 hours,2
66971,650,Shillong,11-04-2021 10:44,3,14-04-2021 10:44,6701,37650,72,4320,3,0,3 days 0 hours,3
66972,650,Prayagraj,11-11-2021 09:10,6,17-11-2021 09:10,3622,104748,144,8640,6,0,6 days 0 hours,6
66973,650,Gwalior,18-11-2021 06:18,6,24-11-2021 06:18,1831,30312,144,8640,6,0,6 days 0 hours,6
66975,650,Jaipur,12-02-2021 05:55,0,55:00.0,7317,13516,4,240,0,4,0 days 4 hours,0.166666667
66976,650,Itanagar,12-09-2021 21:47,4,16-09-2021 21:47,5700,32920,96,5760,4,0,4 days 0 hours,4
66979,650,Surat,30-12-2021 03:40,1,31-12-2021 03:40,8458,10220,24,1440,1,0,1 days 0 hours,1
66980,650,Delhi NCR,01-06-2022 14:49,4,05-06-2022 14:49,5413,35384,96,5760,4,0,4 days 0 hours,4
66985,650,Kullu-Manali,03-10-2022 01:34,3,06-10-2022 01:34,7486,28938,72,4320,3,0,3 days 0 hours,3
66986,650,Mysuru,17-02-2022 18:11,6,23-02-2022 18:11,10386,59880,144,8640,6,0,6 days 0 hours,6
66987,650,Kota,24-02-2022 19:06,3,27-02-2022 19:06,8342,58224,72,4320,3,0,3 days 0 hours,3
66988,650,Itanagar,03-03-2022 19:14,7,10-03-2022 19:14,5612,46956,168,10080,7,0,7 days 0 hours,7
66990,650,Mopa,17-03-2022 13:42,5,22-03-2022 13:42,3588,46040,120,7200,5,0,5 days 0 hours,5
66992,650,Hyderabad,01-04-2022 01:42,7,08-04-2022 01:42,885,65548,168,10080,7,0,7 days 0 hours,7
66998,650,Ranchi,05-12-2022 23:50,7,12-12-2022 23:50,316,56112,168,10080,7,0,7 days 0 hours,7
66999,650,Ludhiana,19-05-2022 15:37,1,20-05-2022 15:37,4001,7598,24,1440,1,0,1 days 0 hours,1
67000,650,Itanagar,26-05-2022 21:29,3,29-05-2022 21:29,5662,53124,72,4320,3,0,3 days 0 hours,3
67004,650,Visakhapatnam,23-06-2022 18:40,5,28-06-2022 18:40,9958,81360,120,7200,5,0,5 days 0 hours,5
67005,650,Udaipur,30-06-2022 15:31,4,04-07-2022 15:31,8667,29664,96,5760,4,0,4 days 0 hours,4
67006,650,Delhi NCR,07-07-2022 22:33,3,10-07-2022 22:33,5434,24018,72,4320,3,0,3 days 0 hours,3
67008,650,Indore,21-07-2022 22:08,4,25-07-2022 22:08,10019,28464,96,5760,4,0,4 days 0 hours,4
67009,650,Mumbai,28-07-2022 23:14,7,04-08-2022 23:14,10786,71960,168,10080,7,0,7 days 0 hours,7
67012,650,Itanagar,18-08-2022 18:46,6,24-08-2022 18:46,5763,58896,144,8640,6,0,6 days 0 hours,6
67015,650,Shimla,09-08-2022 15:21,3,12-08-2022 15:21,9209,23868,72,4320,3,0,3 days 0 hours,3
67017,650,Vijayawada,22-09-2022 16:44,4,26-09-2022 16:44,1786,40320,96,5760,4,0,4 days 0 hours,4
67018,650,Ranchi,29-09-2022 18:18,4,03-10-2022 18:18,365,44656,96,5760,4,0,4 days 0 hours,4
67024,650,Thiruvananthapuram,12-10-2022 03:01,6,18-10-2022 03:01,8072,31104,144,8640,6,0,6 days 0 hours,6
67026,650,Pune,24-11-2022 08:13,5,29-11-2022 08:13,1532,44040,120,7200,5,0,5 days 0 hours,5
67028,650,Mysuru,12-08-2022 02:45,2,14-08-2022 02:45,10252,13716,48,2880,2,0,2 days 0 hours,2
67029,650,Mysuru,15-12-2022 21:45,3,18-12-2022 21:45,10250,33030,72,4320,3,0,3 days 0 hours,3
67033,650,Diu,01-12-2023 12:39,6,07-12-2023 12:39,8943,43320,144,8640,6,0,6 days 0 hours,6
67034,650,Visakhapatnam,19-01-2023 14:39,3,22-01-2023 14:39,9841,23544,72,4320,3,0,3 days 0 hours,3
67038,650,Raigarh,16-02-2023 20:30,0,30:00.0,4272,5034,1,60,0,1,0 days 1 hours,0.041666667
67044,650,Visakhapatnam,30-03-2023 08:54,2,01-04-2023 08:54,9872,10368,48,2880,2,0,2 days 0 hours,2
67046,650,Kolkata,13-04-2023 08:51,2,15-04-2023 08:51,6230,26812,48,2880,2,0,2 days 0 hours,2
67049,650,Ludhiana,05-04-2023 12:50,4,09-04-2023 12:50,4166,46384,96,5760,4,0,4 days 0 hours,4
67056,651,Ranchi,11-07-2019 08:11,4,15-07-2019 08:11,335,27536,96,5760,4,0,4 days 0 hours,4
67061,651,Chennai,13-12-2019 01:18,6,19-12-2019 01:18,4573,70176,144,8640,6,0,6 days 0 hours,6
67070,651,Puducherry,13-02-2020 20:15,2,15-02-2020 20:15,2906,16260,48,2880,2,0,2 days 0 hours,2
67071,651,Shillong,20-02-2020 11:07,6,26-02-2020 11:07,6635,41256,144,8640,6,0,6 days 0 hours,6
67072,651,Amritsar,27-02-2020 06:43,6,04-03-2020 06:43,6855,31104,144,8640,6,0,6 days 0 hours,6
67078,651,Jamshedpur,05-09-2020 01:38,3,08-09-2020 01:38,3071,15906,72,4320,3,0,3 days 0 hours,3
67080,651,Mysuru,23-04-2020 05:54,1,24-04-2020 05:54,10389,11396,24,1440,1,0,1 days 0 hours,1
67084,651,Mumbai,21-05-2020 16:24,3,24-05-2020 16:24,10648,17280,72,4320,3,0,3 days 0 hours,3
67087,651,Khowai,06-11-2020 16:04,4,10-11-2020 16:04,1139,36064,96,5760,4,0,4 days 0 hours,4
67091,651,Guwahati,07-09-2020 08:14,4,11-09-2020 08:14,2225,32024,96,5760,4,0,4 days 0 hours,4
67093,651,Dhubri,23-07-2020 06:15,7,30-07-2020 06:15,6192,52388,168,10080,7,0,7 days 0 hours,7
67097,651,Kota,20-08-2020 20:02,7,27-08-2020 20:02,8329,68992,168,10080,7,0,7 days 0 hours,7
67103,651,Ludhiana,10-01-2020 23:54,2,12-01-2020 23:54,4086,19392,48,2880,2,0,2 days 0 hours,2
67106,651,Shillong,22-10-2020 21:38,3,25-10-2020 21:38,6670,40668,72,4320,3,0,3 days 0 hours,3
67109,651,Thiruvananthapuram,11-12-2020 20:13,6,17-12-2020 20:13,8071,32112,144,8640,6,0,6 days 0 hours,6
67111,651,Raipur,26-11-2020 17:57,4,30-11-2020 17:57,2646,35784,96,5760,4,0,4 days 0 hours,4
67121,651,Srinagar,02-04-2021 18:14,7,09-04-2021 18:14,5321,66136,168,10080,7,0,7 days 0 hours,7
67123,651,Jaipur,18-02-2021 07:40,0,40:00.0,7373,11696,7,420,0,7,0 days 7 hours,0.291666667
67124,651,Gangtok,25-02-2021 02:27,4,01-03-2021 02:27,6449,32424,96,5760,4,0,4 days 0 hours,4
