user_id,account_age,rental_duration,total_amount,failed_payment_attempts,vpn_detected,multiple_accounts,fraud_label
069ee825-b7c3-4bea-9fbc-0197889375b5,486,14,167,0,0,1,1
13e57dc3-c335-478a-a4b2-c1f05f3356dc,881,28,83,0,0,0,0
547198bf-2f21-4518-8db6-388d5acf017e,592,20,954,0,0,0,0
e0e60687-3793-4b91-88fc-9bc6b3b7ad56,461,19,51,0,0,0,0
d39f6ec8-b38c-4f27-9a62-7288b62850ee,895,26,347,0,0,0,0
0dcf2219-8386-4bac-a0f6-2dd91d77b906,123,27,518,0,0,0,0
e203cc63-7315-45a6-ace6-ccbca3a888e9,341,11,456,0,0,0,0
dda52bba-e3ad-44cc-9d20-3e9a1515561e,706,3,339,0,0,0,0
807b3015-f847-4a06-a444-eaf0d17ab7d5,893,19,667,0,0,0,0
d12086ea-0bcc-4238-8551-811c4c8baba0,462,19,251,0,0,0,0
017708e2-3489-493d-ae72-65d9400fb82b,676,11,417,0,0,0,0
31c41f92-c3ef-4f51-bcb5-f906f8339c34,126,9,820,0,0,0,0
f18de308-c364-4afe-aa3c-2ea04d58f3d6,51,10,412,0,0,0,0
18417df0-e5b3-4d2e-85fb-d819df9f40d2,67,4,851,0,0,0,0
e2137703-d0b0-4392-8b78-0d58c8365474,842,27,887,1,1,1,1
1ac9d84c-8f78-4cf6-96a8-2033c3ade45e,565,18,856,0,0,0,0
ac75c880-2129-4833-92d8-c8160be962a2,618,18,477,0,0,0,0
5bb8793f-610a-493b-8072-cadab775216e,426,21,261,0,0,0,0
1b17ea8d-153a-4d8f-9267-0d347af85d02,345,30,286,0,0,0,0
07ce0abe-fcf1-491f-b836-f46cf4728dcb,630,12,453,0,0,0,0
6e871ad4-2403-473d-a025-b91d63df4be5,137,1,617,0,0,0,0
aa4a4917-1227-48c3-b970-72c23185f289,446,14,68,0,0,0,0
9878d778-5813-4813-93cd-dd3a456f1154,297,20,546,0,0,0,0
37af91af-27c2-4b50-8743-ea42f3ec0be9,312,7,562,0,0,0,0
5e39a0c4-9d4f-4244-a9c3-c3e5a37c9df6,812,30,325,0,0,0,0
d2168a86-839e-4ca3-951c-b44f5c105265,218,27,80,0,0,0,0
5b965283-91bc-4f58-917d-c0e7fc618da1,410,18,799,0,0,0,0
4af6a642-4cdb-4267-abf2-1954b4699875,290,29,60,0,0,0,0
c0d24e10-8262-467c-b89c-ab87b645d8ad,150,6,637,0,0,0,0
52b54358-f3b2-405b-bde7-6fc30c5fa842,666,18,372,0,0,0,0
1255fd9a-623e-4232-aacf-c3a17a2ea5b9,780,25,465,0,0,0,0
ae34b6bb-1a69-4ff6-9571-ae75c9bd06cd,256,4,651,0,0,0,0
a52e2a3a-81ca-420d-a6e9-758861c5825a,316,22,633,0,0,0,0
1332c4e2-eb84-4d0c-9f83-acc3f81c8fba,751,8,381,0,0,0,0
eb8db6d6-f944-48d0-bdfa-b8300da97ca6,816,26,403,0,0,0,0
73afb6b1-2557-4e7c-8a29-8e8ee3afcaff,249,25,250,0,0,0,0
8ecd463b-a5b1-41dc-852e-4b637b5b02ac,808,14,396,0,0,0,0
8f9c57de-7a3e-4d23-9f1d-16b0ed65fb88,18,28,528,0,0,0,0
94d01fc4-8d02-4ba1-8eaa-5a14950c28b2,402,11,409,0,0,0,0
39489f9c-93e3-4cc4-bd19-aaee1af5786e,416,18,534,3,0,1,1
4f689a96-f208-482c-9788-68d66be134c7,79,29,507,0,0,0,0
4d95145d-2733-49af-8dfc-11fea5b205ac,418,30,510,0,0,0,0
deb9e8b7-1688-4606-af8e-a8c1906376b5,998,15,231,5,1,1,1
c5dd1101-0764-4b7b-a660-9a5f388cfd4b,755,28,769,0,0,0,0
40783d72-1e87-4928-b31e-0b7a87015971,442,22,390,2,1,1,1
55e5880f-7a78-41a0-9538-2056a40163a4,510,20,812,0,0,0,0
d2ef874b-797c-451c-95c2-28d4034eeade,95,22,708,0,0,0,0
928e0569-2ff4-4c12-a2b9-63098f00d11b,202,12,915,0,0,0,0
d01f1788-4499-443b-8301-754f3be92ca6,154,18,901,0,0,0,0
a45c5548-6253-4637-8a0b-338fb4218ec0,291,2,962,0,0,0,0
4cd9cf97-530f-4c09-8869-8ca6f29a6dca,273,26,552,0,0,0,0
73c80fa4-edbf-4869-83e5-1fe43d542c6a,807,5,307,0,0,0,0
58524f89-79a0-4a66-ba04-70bcb6e6ef2c,193,7,244,0,0,0,0
2d81c923-fb54-43e5-b117-3d74af175a13,402,11,41,0,0,0,0
3504238c-9fa5-430f-bdf7-4b170fa19a94,48,5,30,0,0,0,0
f38758b9-6ad2-4611-82db-c5500c53ff49,500,15,190,0,0,0,0
a0029e96-1679-4d33-af3a-6a76b8bd5180,79,3,32,0,0,0,0
52393a98-ec46-4479-8bb4-9c6211f99297,410,26,405,0,0,0,0
279e810b-bcdb-420b-b847-8668898680d5,788,7,197,0,0,0,0
339776da-da21-4e27-aa0b-797756905a76,222,13,734,0,0,0,0
104c294f-01dd-46f8-9e86-2976fc03e1c2,282,16,111,0,0,0,0
a6ecd2f7-3a06-449a-9cb2-4be7efe844f0,786,25,451,0,0,0,0
18eb564b-e193-4651-8b83-d827d7375c33,144,9,638,0,0,0,0
8e6f0cdd-a678-4fe8-8d9e-8cc384b7cbe7,217,13,76,0,0,0,0
901a9908-61c8-48e9-8bd7-e5a274449b38,724,15,451,0,0,0,0
e1d3a728-174b-4867-b477-5cccf48eca78,64,5,630,0,0,0,0
01cb1d15-b162-4d57-8c7e-adf7158edb51,477,28,481,0,0,0,0
76a475f2-614a-4770-8b00-b9fbeb1413ee,320,15,517,0,0,0,0
6ddba7e7-2621-4186-a45e-5257173ea7d2,409,27,118,0,0,0,0
ec2cbd57-dea0-4acb-aa54-f5415b0c535d,142,6,277,0,0,0,0
4bf6ff2b-460a-41c7-8b32-798d0615f7c3,552,3,166,0,0,0,0
580e19b9-c52c-4a80-aad7-d70834c0785f,920,4,645,0,0,0,0
c1038ceb-ddc7-4cba-bf17-fc24eafe9bb2,77,16,520,0,0,0,0
0b5b1489-4ba4-412b-b85a-92b4db824bd6,979,24,78,0,0,0,0
5a792fff-2f47-409d-8590-b2b057c8964b,667,1,431,0,0,0,0
8d249713-8424-417d-95b6-2482c7f31d7f,797,5,942,0,0,0,0
d2e6db0d-fa98-4dd4-aca2-901aebba4e00,287,17,120,0,0,0,0
6c594a37-73e7-4d69-aafc-0ca6081e58b8,580,20,40,0,0,0,0
94b00fa1-55ec-4955-95d8-0272f3e34549,638,3,868,0,0,0,0
87d7cb45-dda4-4c41-87df-005beec30daf,182,28,169,0,0,0,0
a545a8c0-7566-4871-9d01-7c926b4f8252,44,22,225,0,0,0,0
45724a93-60f2-41ba-a98c-e056f4a7f9c5,121,7,156,0,0,0,0
15795786-73f4-4aaa-89bb-34975f7b9ec3,348,25,958,0,0,0,0
61f9c3ee-1175-4285-b3e6-823990154f88,864,1,920,0,0,0,0
9ac3fcca-21ac-4b07-8204-3f867ea02040,180,30,382,0,0,0,0
c0aee2b8-fee6-4e2d-9885-543c4072f90a,437,20,76,0,0,0,0
66f6bd80-528d-4a61-bbcf-dc6f28e3c43b,295,10,855,0,0,0,0
e19498fa-6b87-4299-944f-b6533ce94361,73,16,141,0,0,0,0
33abb706-43d9-4fe5-bb20-d145efe75e2d,450,18,587,0,0,0,0
674160bd-2650-442f-956a-f98de46e5e8f,971,28,529,0,0,0,0
a77656c0-a4b8-4c72-960d-67de57b2a32d,589,12,79,0,0,0,0
93dcf7d3-23e1-47c5-9e8b-2f01bbb6134a,724,17,178,0,0,0,0
cbd7daed-0ed0-432f-9d39-5053041c9850,420,14,788,0,0,0,0
64ca1354-9ac7-49c7-9069-756da2f98ea2,706,17,692,0,0,0,0
4686665f-0361-4149-8508-639de8196469,970,14,790,0,0,0,0
ecd340d0-7327-4859-8e67-ce9f8b6a835c,88,10,578,0,0,0,0
4c4560cf-03b8-4ea4-92cb-3577a4ae3d47,622,1,435,0,0,0,0
b8b64fbb-83ee-4b4e-b515-c16bce99d0e7,256,25,1000,0,0,0,0
30a7ee11-4896-4ba0-acb2-6e6307abb6f7,394,6,803,0,0,0,0
1b8b826a-bd2d-4d9a-a3c8-0b5adb6a5bd0,273,27,675,0,0,0,0
a0dde35b-0ba3-44b5-a615-cbc0f65b1eae,368,10,989,0,0,0,0
f2925027-6d44-47a6-b11e-a60be31d697a,216,12,150,0,0,0,0
3fd804d6-de59-4eed-8556-e43ca7323e4b,776,20,712,0,0,0,0
1850bc96-73d1-478e-9cdb-aebe142ef069,953,4,903,0,0,0,0
ad002baf-271b-438e-b443-ad1fd0cdc9a8,939,18,293,0,0,0,0
66333d73-82a2-4643-85c1-f0dc691dcb98,553,7,679,0,0,0,0
a3bef106-7472-4edd-ad51-b430b99f8c82,207,30,698,0,0,0,0
43012688-1643-4d6b-aab9-6c0a10b43be9,172,18,764,0,0,0,0
e040f07c-f1f3-4b13-89d1-1b8b87daf7d9,645,4,238,1,1,1,1
0ecc08ed-e006-4b34-88d0-f8aa1d86706a,602,15,368,0,0,0,0
f8e35cf4-5b67-464a-b07f-72221aa1aefa,466,19,272,0,0,0,0
09d91078-2819-4682-9614-39936e410f17,714,18,200,0,0,0,0
d8854401-0450-4b02-8b88-761183e4d47f,999,2,359,0,0,0,0
d5293945-4443-4064-9a0f-302427d8a64a,198,16,522,0,0,0,0
afd67b69-d650-48c9-8a87-656dc08a3804,29,30,240,0,0,0,0
a70aeb83-f662-4194-97c7-295edf44d202,395,10,671,0,0,0,0
db27a9a8-7dc3-45a5-94aa-0e1cb9553ce9,820,19,124,0,0,0,0
f108dfd7-574e-4c61-8bbb-ee59e91743c2,970,11,180,0,0,0,0
f4677620-36a8-43d0-8edc-5211f91f4ee7,881,14,141,4,1,1,1
89b2cc4a-a2aa-4076-b14e-78bd5b23bda5,30,12,903,0,0,0,0
0d338bb2-da9f-46fb-88f9-444e9fee3b83,914,17,767,0,0,0,0
26c1cdd2-b26b-486d-bc2e-e47375f53f48,446,16,648,0,0,0,0
b723b72d-2bd1-44fd-a893-b4fe3e69d834,905,29,499,0,0,0,0
958dde3e-be48-413f-a541-08ee54a33fb5,824,30,404,0,0,0,0
d6a1f523-26e0-46bf-83bb-8eb54f5eaae5,932,15,726,0,0,1,1
75c9c0cf-f15d-4eb9-a979-a51c2f53ade3,292,15,141,0,0,0,0
b91d4648-a93d-4aa6-adbc-ce692cd401c2,266,22,216,0,0,0,0
91e67b42-a723-46e7-9431-4acb1a6ed976,922,12,745,0,0,0,0
1acb0081-8912-41d1-89e7-4c29dd14564b,252,17,489,0,0,0,0
cd24a13a-6b90-442e-90f8-2b46e08df8e8,323,4,771,0,0,0,0
8263d64f-3e15-4980-8366-e990fd579845,239,14,551,0,0,0,0
159d1612-e9ba-4c03-a585-5d70c3d57968,38,16,230,0,0,0,0
7c411a17-834b-431b-af28-aebb3f433af9,279,5,32,0,0,0,0
308e3c7e-09f2-44f9-9a9d-8106d74a3103,327,21,63,0,0,0,0
c3264c32-0e6d-4137-b8a4-70a77319781a,865,5,167,0,0,0,0
6188d135-ebdd-405d-a40c-f6544a8f4e6a,175,6,179,0,0,0,0
434c9026-238e-430e-bea8-f7657f3fbbd5,906,30,616,0,0,0,0
7ab1b838-890e-4a6c-b0d1-37f6f5140d7e,514,26,376,0,0,0,0
493d5aa4-d4e3-4245-b00a-41fc487ca8dd,233,12,444,0,0,0,0
9610c313-4667-41e2-af56-edc3367e8018,278,1,124,0,0,0,0
4cc5fb6f-a982-4989-8da1-f047833977ee,698,10,882,0,0,0,0
a9a3e662-3030-4552-a108-c85576a93d33,326,1,939,0,0,0,0
0f424a42-77e9-4fd4-b3c2-4e1fa73df24e,136,9,967,0,0,0,0
1c3d8b5e-4a73-404a-96a4-90f7e7c4b607,763,24,287,0,0,0,0
f43d1bef-c773-44e7-bee1-dfe752770eae,708,10,957,0,0,0,0
65bdc268-4ec2-438b-81b1-394aa5a80e70,610,22,568,1,0,1,1
047045fb-4b07-44e6-9856-76f66c67ebe1,816,4,135,0,0,0,0
93d2cd52-f97f-4757-b66d-49427537321d,744,2,20,0,0,0,0
81f517ec-b7af-465e-a3be-87bd79ff5d24,256,6,902,0,0,0,0
20016336-cabe-46f6-bd69-9be5298c0c4d,912,2,719,0,0,0,0
cb2fe822-9583-4f99-99bc-e104bf97231d,800,8,417,0,0,0,0
d1c33305-11bd-46e4-909c-d4417c7fbdbf,925,7,651,0,0,0,0
43d2308a-c1b6-4db6-b9a9-47f77fe607f8,364,4,356,0,0,0,0
9df65b00-1c08-4805-9678-9aae97957e0d,241,4,597,0,0,0,0
7d46ea5c-3454-49ce-8144-a0df700497cd,687,26,257,0,0,0,0
fb9fbc65-c0fd-4859-b344-a5e64a6be9cd,268,5,870,0,0,0,0
eb56fd65-720e-4c4a-978f-95f680121490,111,12,411,0,0,0,0
584c4841-0279-4bef-afcf-1284b6c39e9b,338,30,997,0,1,1,1
8e25b813-7fe8-4d68-b5da-42e9e977fde1,634,20,805,0,0,0,0
46b65634-3acb-4204-bbb2-7ca46c2efede,349,2,520,0,0,0,0
711fdf78-e65c-47c2-a5b9-4fbfafe94933,238,4,848,0,0,0,0
482e665c-e1b8-45fd-814b-f6fc8381eb1d,698,11,790,0,0,0,0
75c6b7b0-97e2-43b6-8f42-914a94bc0348,511,18,22,0,0,0,0
2156e3dd-af95-4dec-97cf-81e1b0bfc322,642,18,899,0,0,0,0
3c4d25fd-96e4-4b34-b3bd-dbdff91cb41a,463,3,510,0,0,0,0
4ab46cfb-6a1f-4673-94fa-77bd8ece3721,999,8,469,0,0,0,0
eb144f8b-4b90-4025-9990-57d7c6fd100a,459,24,511,0,0,0,0
56ed517c-77fe-4b4b-abfd-a87040da6897,300,5,356,0,0,0,0
2f31fcd9-ce7d-46e4-b977-db433dc4cdf9,141,28,782,0,0,0,0
edd04efd-5f18-455f-b641-7527980112c9,293,4,174,0,0,0,0
6041f72c-3b44-4194-adf1-891ec2578538,52,15,83,0,0,0,0
a133bcfa-c062-4732-b5fe-1fb634ff2c7f,791,11,981,0,0,0,0
e281a085-b5ba-4ee8-8b45-b7e8f93e99f9,90,30,858,0,0,0,0
e34e0d8a-2952-43d4-8e75-c8fd1dc7b5ed,317,19,170,0,0,0,0
7d7cf71d-d7a6-4511-a6f6-d966e1231969,989,29,61,0,0,0,0
f78faece-f68c-4735-86b8-44052c6537cf,805,2,824,0,0,0,0
0226db85-a9fb-4ceb-a224-120bc471c878,691,12,432,0,0,0,0
05938296-5c38-4a3b-acf1-e88c14b1a5da,190,30,910,0,0,0,0
c64c6c7d-7213-4c9c-898d-845f80da77ea,255,3,660,0,0,0,0
7b250680-5ec8-473c-b8a8-81732a63c042,549,25,38,0,0,0,0
21c13efb-9ff1-4784-9d0a-bea4c237b0b9,611,5,472,0,0,0,0
e0f89e5c-7158-431c-8d0b-462e25159f9a,481,10,323,0,0,0,0
0199a9e6-43db-46f8-8de4-11ccb3cb4dec,919,11,580,0,0,0,0
15eeb841-643c-43f6-a7f4-bdfcb3f5a02f,268,10,134,0,0,0,0
551301e9-3c14-462c-b09b-a97bedf8a320,530,5,155,0,0,0,0
4beb1661-d8ac-46a2-9393-59a383f0f271,484,27,284,0,0,0,0
fc6eff93-15fa-4f03-bb97-bd780b6985ab,418,1,483,0,0,0,0
5cda6e37-cd89-43e7-971a-de754573a088,744,22,608,0,0,0,0
bf400f67-1201-4f44-a0b2-cabe77affb63,637,20,97,0,0,0,0
f5bdf758-e621-4518-9498-4c59c31318e4,361,27,471,4,1,1,1
9973be8a-8777-4ada-86c7-317d291e4a88,347,24,935,0,0,0,0
afece58f-4588-497d-a456-586dae047f44,428,25,219,4,1,0,1
e806bf7a-58ce-4da0-a43b-7bfccd9e046d,589,29,567,0,0,0,0
bf239002-e211-4b64-8c8f-355162e4e044,230,17,654,0,0,0,0
15781435-cd78-41fb-b0aa-257cd3635e45,926,19,582,0,0,0,0
2146ea40-b8c0-4fbc-839d-868483093aa1,436,29,181,0,0,0,0
84525054-8b87-41d0-9a85-1044291a4283,197,8,887,0,0,0,0
95be70a9-ce0b-4440-865c-0fc630e0035e,309,6,939,0,0,0,0
cd43c965-f0d1-4bf2-afc2-17353927cf4f,601,3,358,0,0,0,0
d1e5dede-0476-407d-8cbe-0999922ca30e,392,24,589,1,0,1,1
c35ca6b6-480a-41e5-aa05-8a1a3186d7a1,802,2,366,0,0,0,0
953b835b-a4a0-4cf3-8e08-f4a6f779b30d,682,9,259,0,0,0,0
eeb3a6f9-2956-44aa-bcb1-873f707497a0,902,1,643,0,0,0,0
c7594fe1-8550-409f-8e0b-d2dbb8e66f80,406,22,361,0,0,0,0
ac601cee-c53c-48ee-8e99-9029f69c9a79,892,20,500,0,0,0,0
ab585d4e-2a0b-43b5-9f74-fbf93db5acb0,468,22,845,0,0,0,0
5d6067ff-917f-4979-b0e3-6c8481dd9bdf,20,9,62,0,0,0,0
4e060062-3211-4f0f-88b5-88d731c6cc9d,787,3,281,0,0,0,0
731f1ce4-cd5d-4dac-a804-8b0d7c91f51c,659,13,315,0,0,0,0
40f50f22-f7ed-492d-9e22-18cbf0297406,190,17,845,0,0,0,0
081597ee-6cc0-4422-a804-63bc16c4dd7d,940,25,155,0,0,0,0
c7d9e9ff-9619-46a7-988e-05ea3ce834c7,722,27,169,0,0,0,0
bd711db5-8dd4-4a75-97fa-e08eb5e21dda,955,2,442,0,0,0,0
110a1e7a-b592-4d16-b187-9b1c9d8104bb,823,18,221,0,0,0,0
a959be83-d218-47a2-9614-086314c52173,633,15,595,0,0,0,0
5de52d4d-0821-494d-ba2c-d4c78c6a983f,144,6,909,0,0,0,0
f04721dd-7b97-4ad2-90cb-a74a9c81928a,90,7,646,0,0,0,0
0df501ff-475a-4e4f-aab9-4d361185915c,56,12,72,0,0,0,0
572df649-88df-4218-88f6-95f4f1cec337,345,24,194,0,0,0,0
5cad9372-403a-4cec-b61c-083bd31e808f,591,21,789,0,0,0,0
4f2043b1-3f27-4e0f-a282-476dd3c90e8b,450,17,396,0,0,0,0
6a60b8da-f403-4d40-b4e6-602ea6adf77a,746,12,548,0,0,0,0
5c2d4aeb-4b15-4ea9-9d4f-72e003c0f04e,323,6,396,5,1,1,1
3d6fd6fd-0700-4463-8adf-9f67b26e4c75,225,6,166,0,0,0,0
0ab85220-2f86-452e-840a-ef78bf40e8ff,934,6,439,0,0,0,0
0872dc76-5102-457b-9a67-ed93a2c5120c,676,29,906,0,0,0,0
bd7ed985-007b-43b5-883b-c4bc2e5236c3,530,19,485,0,0,0,0
bf313f4a-3fb8-4b8f-8217-f7ace10d31bf,64,1,747,0,0,0,0
15b70489-67e7-4e93-917b-ae51a9e5b100,938,24,694,0,0,1,1
2bb860a7-b8f1-48f6-859f-1ec9c4252fa8,326,11,543,3,1,1,1
4f38a46e-87ff-451f-914a-a174683f30cc,892,3,95,0,0,0,0
e0c6d259-fb82-480f-9099-89e470cc8ddf,300,28,343,0,0,0,0
3f160377-1ce4-4b87-afac-f444c998839d,29,15,663,0,0,0,0
16f655d3-120a-4f5e-ad8c-613e494e379d,237,1,87,0,0,0,0
ae66c28a-6d7f-49e2-a785-2b432e834fdb,302,2,343,0,0,0,0
1f46010b-27be-4810-8b54-9210aadb455c,371,15,266,0,0,0,0
8c7aad15-f01c-458f-b05c-434435464361,333,28,382,0,0,0,0
0488e37a-398b-44ce-a6d4-a1c7d3ebc546,579,18,356,3,1,0,1
e8657ac8-f160-4756-83c7-c950d07ac64e,871,16,765,0,0,0,0
f89fd501-fcf4-4a3c-8d75-223f081aba9a,273,8,936,0,0,0,0
e63e90da-1271-481b-92c3-deffa6a5ebeb,505,29,307,0,0,0,0
68f4da38-b690-4480-aafa-6e5db443f94a,63,1,417,0,0,0,0
27c4c924-642d-42ce-b380-5b88d0f1a535,456,17,663,0,0,0,0
412d6675-16e9-40bd-8338-87c61c8ff057,175,5,861,0,0,0,0
b83d9e4d-f394-4112-b5bc-23ea5a0e36ff,784,7,737,0,0,0,0
3a426d90-1274-4495-a347-e1087dd0864d,875,26,737,0,0,0,0
b2b1ee39-3516-48f5-8f68-20e4bd043719,353,7,435,0,0,0,0
02756d33-493b-4f43-8237-ac1dc4ff402b,880,20,666,0,0,0,0
fb580a9b-c1b9-4e16-a323-d113cd5061ab,386,24,911,0,0,0,0
4ca37d22-87a0-4820-ad62-caf008428599,448,22,215,0,0,0,0
380755df-4012-4cf8-b73a-3fefa57e2382,173,16,673,0,0,0,0
5fdf1ea2-e82d-4adb-97e8-4c5e9f62898d,131,25,730,5,1,1,1
42e90cd6-f301-42be-9bf1-dd9c36c68f39,52,8,478,0,0,0,0
e61f5d66-0d73-421e-a4ff-f294a9eb1641,454,5,553,0,0,0,0
fe488891-5559-4d8c-a654-f69c1b539eab,448,22,948,0,0,0,0
6c129454-e989-475a-a15b-82b8531e51d6,246,21,450,0,0,0,0
643d2751-68b0-4c3d-a0bd-7a68920a331f,786,3,473,0,0,0,0
d209f052-8d78-46f7-b0ef-8c67edb62299,949,24,140,0,0,0,0
4993bbe8-3fd5-4470-995d-96b80c03e6d0,734,17,255,0,0,0,0
2fd6f041-5756-4008-bec8-e070ccd9e2a8,556,21,191,0,0,0,0
684700e0-4ab0-452c-ace8-f29c09db32e8,893,30,134,0,0,0,0
30fb67d1-8a94-4aec-9f85-35f5df703d85,522,14,491,0,0,0,0
ffb4eaa7-6f8a-4d87-9815-53db12f7762b,580,24,33,0,0,0,0
75ca9f49-3be0-457b-80a0-1db3d3092b65,975,10,26,0,0,0,0
b20548b5-f015-42d0-bb19-df3a623a734b,919,22,826,0,0,0,0
c4886cce-4d3e-4343-a45c-d67f4ebc0f25,960,6,530,0,0,0,0
591a9040-6d2d-4432-a305-2dd7d30d4497,649,24,761,0,0,0,0
a25b48a8-232f-40ee-a7ff-01af51deb308,449,28,706,0,0,0,0
b686f294-b28b-45bb-9b46-357b1936333d,683,1,339,0,0,0,0
4298eba7-91be-4141-afe7-320aaf1c6424,682,14,988,0,0,0,0
f6acea89-9644-42e7-882a-3cdfeef2bb6e,513,1,825,0,0,0,0
52fd0bc4-1ae3-4644-b58a-4940521c86f6,708,13,229,0,0,0,0
7c6682f9-dcc4-4af5-b96f-853425297e54,466,17,418,0,0,0,0
1c35d729-60de-4171-8259-81b12056b5bf,694,17,129,0,0,0,0
3eec5c09-68df-4420-a2ff-51d2f0be12e4,836,5,491,0,0,0,0
016fa62f-7298-44fe-831d-898686b8a590,143,19,640,0,0,0,0
342e8b28-06e3-4c1e-b1c8-a5becaeb6d77,226,1,943,0,0,0,0
0ed85f30-e8af-45aa-8670-6aa857bcaed7,296,17,648,0,0,0,0
8da99693-16ed-4682-935e-a69a9e719966,272,13,576,0,0,0,0
ed274bbe-e5c4-4c7f-9e12-7dfee292b048,5,21,310,0,0,0,0
f01c05f3-d76f-4cf8-8984-bcc883f45ec0,502,28,940,0,0,0,0
7cc03d36-044b-4202-9b59-00ee23dc41ac,524,9,62,0,0,0,0
18fe0dde-8bbf-4942-93b4-35e2d1c8d47b,729,16,714,0,0,0,0
73d6640e-6cdc-4bf9-a509-34befbc7c329,31,19,878,0,0,0,0
97fb4e22-2480-467f-9dac-a780ea7a469f,67,13,584,0,0,0,0
3fb5538d-c6ce-40e7-865d-b1188901cbf3,401,2,875,0,0,0,0
7eead4f7-c4c3-409b-8065-51d85319fac5,709,27,208,4,1,0,1
96fd4687-127c-428c-8c04-88dece1bf5a1,229,30,134,0,0,0,0
9006569b-eabf-4384-b100-8642d3a6429a,863,16,925,0,0,0,0
4b706535-db5b-4243-ae03-c07571ea7045,483,24,138,0,0,0,0
78e9312c-0e0c-4419-9925-e5c3b2bd7835,504,1,203,0,0,0,0
59a0af0f-27c5-4189-bd44-4d7029ec3ab2,954,20,848,0,0,0,0
ff079065-cf72-4d75-af75-bbdd26cc1198,801,13,398,0,0,0,0
49185b52-91a0-4960-a970-2e0357d95a8d,95,30,892,0,0,0,0
e986cf32-d7fb-4e5a-ae6f-9fc9d83ed502,327,12,176,0,0,0,0
3b9e55eb-6d38-4d14-96bf-d25c430652a2,309,26,376,0,0,0,0
40d5467b-1d82-4de9-8985-96d4845b756a,690,13,847,0,0,0,0
b95882c5-1882-4cb9-9099-84c78abd4062,791,26,805,0,0,0,0
b1d3524f-a224-4d8c-bc8a-53d8927d9d82,946,26,732,0,0,0,0
ddf5b499-e5e4-4bc4-9dd9-905836bf6de8,745,18,427,0,0,0,0
a1965f14-5494-4d22-88ac-1971f3255e2e,196,24,674,0,0,0,0
9d6f7a1e-3e88-43a3-8321-d9e226b83771,657,5,321,0,0,0,0
5f8e195a-989c-4bdd-9ea1-583a220b0ca3,847,13,934,0,0,0,0
10c4a048-fa04-440e-a61b-d8b276f56de6,557,6,730,0,0,0,0
d9df6e1f-1534-4222-8cc4-5befa3917a14,72,16,683,0,0,0,0
8e371e78-ec98-4239-9cc5-b26ca445fa1c,176,25,350,0,0,0,0
16d9f63b-9831-487b-a350-ed69494305c4,917,23,543,0,0,0,0
4c944479-a87b-4f3a-8c94-c65c0e056813,50,11,184,0,0,0,0
94267275-556c-44f8-8b8f-8d57dd946a06,469,10,610,0,0,0,0
28fa02e3-350a-4719-844e-412e0fe3c300,768,27,115,0,0,0,0
6716dc98-761d-42a0-aba2-384eec04a16d,992,26,103,0,0,0,0
753db25d-2ec0-483b-b774-20b4df1e2cdc,924,28,975,0,0,0,0
f4939bec-a835-4a85-880e-b71f9fb6b500,9,11,737,0,0,0,0
69808d4a-c645-4466-a205-7a21971a5bb3,268,3,213,0,0,0,0
df81f59a-2045-458c-aac0-2ad0daf5c4ee,103,8,85,0,0,0,0
f6829853-8c74-4d1d-83e8-d5edb114bd8e,103,17,181,0,0,0,0
da9b6bcf-df2b-4568-8cf8-c9c06c2873e0,666,30,744,0,0,0,0
2ae8ff59-210a-4811-b79d-f527ff841490,813,17,612,0,0,0,0
b103c810-ca92-4c6b-b603-12273bf04925,7,3,331,0,0,0,0
22b86767-ac0a-4ec5-84e7-995152814abe,165,5,797,0,0,0,0
a2a16da4-1000-4f85-b799-9863c642b393,625,6,816,0,0,0,0
f8702a45-bd9f-44b1-83b5-d542db0b3bf6,427,12,191,0,0,0,0
2cda4f72-4753-471f-b4fe-2c134ee0a8c9,418,12,251,0,0,0,0
5f3cf1f4-578a-450e-895f-d374862d1153,128,29,871,0,0,0,0
c61e8ed3-b379-4763-be6d-79c34b2668df,679,25,203,0,0,0,0
1c290e36-c5c1-4188-943b-591b3d199577,471,9,598,0,0,0,0
bd9aba5d-5e87-463e-8498-1fa3f3e001f3,623,13,294,0,0,0,0
6fc96291-8e77-462d-a93a-bb64aceaf982,816,20,954,3,1,0,1
23578385-668e-438a-8078-c5e8ca1cf079,991,2,480,0,0,0,0
44c08103-fb55-4dd9-9f40-0b9dd46f13c4,532,27,336,0,0,0,0
1c6c5772-60f1-4cb9-bb1e-96b451691499,521,2,840,0,0,0,0
45b330e0-5905-406c-9bd6-482988d3214c,477,27,32,0,0,0,0
ae714ce3-4950-4def-8c6f-7800807d949f,448,16,565,0,0,0,0
ec74decb-70ac-4238-87e0-1784b5bc317b,692,8,940,0,0,0,0
2b19b098-6c0a-45ba-982a-c587c493b40e,976,24,343,0,0,0,0
062c447d-3f21-4655-b8d8-d4c8a73ca86e,184,14,496,0,0,0,0
8d3383de-8838-4c35-93b7-8096c1445758,314,25,642,0,0,0,0
297b6343-aa9f-4dab-9ba1-30eebe906abb,508,14,42,0,0,0,0
78fbd997-431e-4601-90c8-e0ec8619deed,473,16,151,0,0,0,0
5354b0a2-6bef-4307-8228-ff5239765d12,508,15,875,0,0,0,0
0604c0cf-8cfe-48d2-8ddc-2f6d2e6e44c0,422,24,838,0,0,0,0
