travelCode,user_id,Pickup_Location,rental_date,duration,return_date,Car_Id,total_amount,Duration_Hours,Total_Minutes,Days,Hours,Formatted_Duration,Duration_Days
84511,830,Patna,2021-04-22 19:28:00,4,26-04-2021 19:28,10445,34256,96,5760,4,0,4 days 0 hours,4.0
84512,830,Vadodara,2021-04-29 19:18:00,3,02-05-2021 19:18,3909,28938,72,4320,3,0,3 days 0 hours,3.0
84513,830,Ludhiana,2021-06-05 08:29:00,7,12-06-2021 08:29,4076,51562,168,10080,7,0,7 days 0 hours,7.0
84515,830,Udaipur,2021-05-20 18:15:00,6,26-05-2021 18:15,8780,61680,144,8640,6,0,6 days 0 hours,6.0
84521,830,Imphal,2021-01-07 22:08:00,3,10-01-2021 22:08,9419,21198,72,4320,3,0,3 days 0 hours,3.0
84522,830,Chennai,2021-08-07 07:09:00,5,12-08-2021 07:09,4545,50280,120,7200,5,0,5 days 0 hours,5.0
84526,830,Navi Mumbai,2021-05-09 01:26:00,5,14-05-2021 01:26,1319,29510,120,7200,5,0,5 days 0 hours,5.0
84529,830,Itanagar,2021-08-26 14:37:00,0,26-08-2021 18:37,5729,9956,4,240,0,4,0 days 4 hours,0.166666667
84533,830,Tirupati,2021-09-23 18:49:00,5,28-09-2021 18:49,4935,33920,120,7200,5,0,5 days 0 hours,5.0
84538,830,Dabolim,2021-10-28 12:33:00,4,01-11-2021 12:33,411,30592,96,5760,4,0,4 days 0 hours,4.0
84540,830,Indore,2021-11-11 15:01:00,0,12-11-2021 06:01,10158,16172,15,900,0,15,0 days 15 hours,0.625
84541,830,Bhopal,2021-11-18 21:07:00,5,23-11-2021 21:07,7067,36580,120,7200,5,0,5 days 0 hours,5.0
84544,830,Ahmedabad,2021-09-12 02:55:00,7,19-09-2021 02:55,731,65436,168,10080,7,0,7 days 0 hours,7.0
84547,830,Vijayawada,2021-12-30 04:33:00,6,05-01-2022 04:33,1659,43596,144,8640,6,0,6 days 0 hours,6.0
84548,830,Ranchi,2022-06-01 05:16:00,7,08-06-2022 05:16,280,35938,168,10080,7,0,7 days 0 hours,7.0
84549,830,Mumbai,2022-01-13 07:57:00,5,18-01-2022 07:57,10739,46080,120,7200,5,0,5 days 0 hours,5.0
84560,830,Srinagar,2022-03-31 23:57:00,7,07-04-2022 23:57,5387,68012,168,10080,7,0,7 days 0 hours,7.0
84568,831,Patna,2019-10-24 12:03:00,6,30-10-2019 12:03,10577,65784,144,8640,6,0,6 days 0 hours,6.0
84578,831,Puducherry,2020-02-01 11:51:00,0,01-02-2020 20:51,2946,9280,9,540,0,9,0 days 9 hours,0.375
84581,831,Bhubaneswar,2020-01-23 22:33:00,5,28-01-2020 22:33,7910,71030,120,7200,5,0,5 days 0 hours,5.0
84586,831,Varanasi,2020-02-27 12:36:00,2,29-02-2020 12:36,5906,16360,48,2880,2,0,2 days 0 hours,2.0
84588,831,Ludhiana,2020-12-03 20:48:00,2,05-12-2020 20:48,4193,19832,48,2880,2,0,2 days 0 hours,2.0
84599,831,Thiruvananthapuram,2020-05-29 00:54:00,1,30-05-2020 00:54,8042,7008,24,1440,1,0,1 days 0 hours,1.0
84601,831,Hyderabad,2020-11-06 06:26:00,3,09-11-2020 06:26,991,23856,72,4320,3,0,3 days 0 hours,3.0
84602,831,Puducherry,2020-06-18 09:02:00,5,23-06-2020 09:02,2931,47240,120,7200,5,0,5 days 0 hours,5.0
84607,831,Vijayawada,2020-07-23 06:14:00,3,26-07-2020 06:14,1724,24900,72,4320,3,0,3 days 0 hours,3.0
84613,831,Chennai,2020-03-09 07:20:00,4,13-03-2020 07:20,4517,54064,96,5760,4,0,4 days 0 hours,4.0
84618,831,Kota,2020-08-10 09:24:00,1,11-08-2020 09:24,8363,9716,24,1440,1,0,1 days 0 hours,1.0
84619,831,Udaipur,2020-10-16 00:48:00,5,21-10-2020 00:48,8734,56520,120,7200,5,0,5 days 0 hours,5.0
84623,831,Pune,2020-12-11 16:35:00,6,17-12-2020 16:35,1419,42396,144,8640,6,0,6 days 0 hours,6.0
84625,831,Gwalior,2020-11-26 23:38:00,6,02-12-2020 23:38,1957,86496,144,8640,6,0,6 days 0 hours,6.0
84630,831,Ahmedabad,2020-12-31 17:00:00,0,01-01-2021 07:00,747,8916,14,840,0,14,0 days 14 hours,0.583333333
84635,831,Ranchi,2021-04-02 17:06:00,1,03-04-2021 17:06,383,8020,24,1440,1,0,1 days 0 hours,1.0
84642,831,Bilaspur,2021-03-26 00:46:00,0,26-03-2021 12:46,2588,9308,12,720,0,12,0 days 12 hours,0.5
84643,831,Dehradun,2021-01-05 01:42:00,6,11-01-2021 01:42,5190,96936,144,8640,6,0,6 days 0 hours,6.0
84655,831,Dehradun,2021-06-24 03:46:00,2,26-06-2021 03:46,5009,16012,48,2880,2,0,2 days 0 hours,2.0
84658,831,Tirupati,2021-07-15 23:51:00,2,17-07-2021 23:51,4927,14240,48,2880,2,0,2 days 0 hours,2.0
84669,831,Mumbai,2021-09-30 13:43:00,2,02-10-2021 13:43,10788,19216,48,2880,2,0,2 days 0 hours,2.0
84673,831,Itanagar,2021-10-28 20:07:00,2,30-10-2021 20:07,5792,15168,48,2880,2,0,2 days 0 hours,2.0
84674,831,Navi Mumbai,2021-04-11 04:25:00,7,18-04-2021 04:25,1310,99442,168,10080,7,0,7 days 0 hours,7.0
84675,831,Puducherry,2021-11-11 14:58:00,3,14-11-2021 14:58,2983,23460,72,4320,3,0,3 days 0 hours,3.0
84677,831,Itanagar,2021-11-25 09:23:00,6,01-12-2021 09:23,5777,66384,144,8640,6,0,6 days 0 hours,6.0
84678,831,Vadodara,2021-02-12 21:53:00,5,17-02-2021 21:53,3801,37740,120,7200,5,0,5 days 0 hours,5.0
84685,831,Jamshedpur,2022-01-20 07:09:00,6,26-01-2022 07:09,3177,65784,144,8640,6,0,6 days 0 hours,6.0
84687,831,Puri,2022-03-02 08:17:00,2,04-03-2022 08:17,4728,14920,48,2880,2,0,2 days 0 hours,2.0
84688,831,Varanasi,2022-10-02 02:08:00,5,07-10-2022 02:08,5914,43780,120,7200,5,0,5 days 0 hours,5.0
84691,832,Gwalior,2019-03-10 04:12:00,0,10-03-2019 19:12,1836,7116,15,900,0,15,0 days 15 hours,0.625
84693,832,Navi Mumbai,2019-10-17 03:23:00,2,19-10-2019 03:23,1385,21112,48,2880,2,0,2 days 0 hours,2.0
84694,832,Hisar,2019-10-24 22:36:00,3,27-10-2019 22:36,9658,30660,72,4320,3,0,3 days 0 hours,3.0
84696,832,Jaipur,2019-07-11 01:35:00,7,18-07-2019 01:35,7285,65548,168,10080,7,0,7 days 0 hours,7.0
84700,832,Puri,2019-05-13 01:43:00,3,16-05-2019 01:43,4661,35700,72,4320,3,0,3 days 0 hours,3.0
84701,832,Itanagar,2019-12-13 00:35:00,0,13-12-2019 02:35,5794,10656,2,120,0,2,0 days 2 hours,0.083333333
84702,832,Gangtok,2019-12-19 13:03:00,6,25-12-2019 13:03,6497,54984,144,8640,6,0,6 days 0 hours,6.0
84705,832,Patna,2020-09-01 15:30:00,6,07-09-2020 15:30,10424,32760,144,8640,6,0,6 days 0 hours,6.0
84708,832,Dhubri,2020-01-30 07:39:00,4,03-02-2020 07:39,6003,28264,96,5760,4,0,4 days 0 hours,4.0
84717,832,Vadodara,2020-02-04 17:03:00,5,09-02-2020 17:03,3997,76080,120,7200,5,0,5 days 0 hours,5.0
84718,832,Kota,2020-09-04 21:03:00,6,10-09-2020 21:03,8247,32220,144,8640,6,0,6 days 0 hours,6.0
84720,832,Patna,2020-04-23 23:54:00,5,28-04-2020 23:54,10555,43880,120,7200,5,0,5 days 0 hours,5.0
84727,832,Kullu-Manali,2020-11-06 07:49:00,5,11-11-2020 07:49,7406,43980,120,7200,5,0,5 days 0 hours,5.0
84732,832,Visakhapatnam,2020-07-16 08:00:00,6,22-07-2020 08:00,9980,61680,144,8640,6,0,6 days 0 hours,6.0
84737,832,Ludhiana,2020-08-20 07:08:00,7,27-08-2020 07:08,4130,90020,168,10080,7,0,7 days 0 hours,7.0
84739,832,Bhopal,2020-03-09 07:39:00,7,16-03-2020 07:39,7045,59948,168,10080,7,0,7 days 0 hours,7.0
84740,832,Imphal,2020-10-09 08:03:00,4,13-10-2020 08:03,9579,38864,96,5760,4,0,4 days 0 hours,4.0
84741,832,Delhi NCR,2020-09-17 04:40:00,7,24-09-2020 04:40,5460,53760,168,10080,7,0,7 days 0 hours,7.0
84744,832,Gwalior,2020-08-10 05:52:00,3,13-08-2020 05:52,2000,22452,72,4320,3,0,3 days 0 hours,3.0
84746,832,Mopa,2020-10-22 04:26:00,7,29-10-2020 04:26,3520,39438,168,10080,7,0,7 days 0 hours,7.0
84747,832,Thiruvananthapuram,2020-10-29 22:08:00,6,04-11-2020 22:08,8091,51288,144,8640,6,0,6 days 0 hours,6.0
84748,832,Jamshedpur,2020-05-11 08:52:00,6,17-05-2020 08:52,3013,52776,144,8640,6,0,6 days 0 hours,6.0
84751,832,Diu,2020-11-26 04:10:00,0,26-11-2020 18:10,8851,7748,14,840,0,14,0 days 14 hours,0.583333333
84752,832,Udaipur,2020-03-12 12:55:00,3,15-03-2020 12:55,8612,20274,72,4320,3,0,3 days 0 hours,3.0
84753,832,Srinagar,2020-10-12 17:32:00,2,14-10-2020 17:32,5371,20296,48,2880,2,0,2 days 0 hours,2.0
84758,832,Bilaspur,2021-01-14 11:10:00,2,16-01-2021 11:10,2421,23200,48,2880,2,0,2 days 0 hours,2.0
84772,832,Nashik,2021-04-22 12:10:00,6,28-04-2021 12:10,3223,31020,144,8640,6,0,6 days 0 hours,6.0
84773,832,Navi Mumbai,2021-04-29 04:26:00,7,06-05-2021 04:26,1225,55692,168,10080,7,0,7 days 0 hours,7.0
84776,832,Dehradun,2021-05-20 07:15:00,6,26-05-2021 07:15,5195,58056,144,8640,6,0,6 days 0 hours,6.0
84781,832,Bengaluru,2021-06-24 04:29:00,0,24-06-2021 14:29,2195,9976,10,600,0,10,0 days 10 hours,0.416666667
84782,832,Coimbatore,2021-01-07 22:33:00,4,11-01-2021 22:33,144,29440,96,5760,4,0,4 days 0 hours,4.0
84802,833,Thiruvananthapuram,2020-01-23 13:03:00,0,24-01-2020 06:03,8015,4934,17,1020,0,17,0 days 17 hours,0.708333333
84805,833,Imphal,2020-02-13 03:31:00,6,19-02-2020 03:31,9500,49080,144,8640,6,0,6 days 0 hours,6.0
84806,833,Kullu-Manali,2020-02-20 15:00:00,0,21-02-2020 07:00,7590,16056,16,960,0,16,0 days 16 hours,0.666666667
84810,833,Raigarh,2020-03-19 20:46:00,3,22-03-2020 20:46,4219,21198,72,4320,3,0,3 days 0 hours,3.0
84814,833,Delhi NCR,2020-04-16 04:04:00,5,21-04-2020 04:04,5558,81360,120,7200,5,0,5 days 0 hours,5.0
84821,834,Dehradun,2019-10-31 08:09:00,0,31-10-2019 13:09,5004,6350,5,300,0,5,0 days 5 hours,0.208333333
84824,834,Navi Mumbai,2019-11-21 03:33:00,2,23-11-2019 03:33,1361,20296,48,2880,2,0,2 days 0 hours,2.0
84826,834,Indore,2019-05-12 19:46:00,6,18-05-2019 19:46,10110,85236,144,8640,6,0,6 days 0 hours,6.0
84828,834,Amritsar,2019-12-19 08:25:00,2,21-12-2019 08:25,6978,25840,48,2880,2,0,2 days 0 hours,2.0
84834,834,Raipur,2020-01-31 01:19:00,3,03-02-2020 01:19,2683,23748,72,4320,3,0,3 days 0 hours,3.0
84836,834,Dhubri,2020-02-13 05:30:00,2,15-02-2020 05:30,6157,29032,48,2880,2,0,2 days 0 hours,2.0
84842,834,Patna,2020-03-26 19:11:00,0,27-03-2020 11:11,10569,10556,16,960,0,16,0 days 16 hours,0.666666667
84843,834,Vijayawada,2020-02-04 13:59:00,5,09-02-2020 13:59,1666,37650,120,7200,5,0,5 days 0 hours,5.0
84850,834,Kolkata,2020-05-21 06:57:00,3,24-05-2020 06:57,6329,30168,72,4320,3,0,3 days 0 hours,3.0
84853,834,Raigarh,2020-11-06 09:38:00,6,12-11-2020 09:38,4292,45048,144,8640,6,0,6 days 0 hours,6.0
84855,834,Mopa,2020-06-25 05:29:00,5,30-06-2020 05:29,3487,29850,120,7200,5,0,5 days 0 hours,5.0
84859,835,Bilaspur,2019-10-18 00:12:00,3,21-10-2019 00:12,2560,19752,72,4320,3,0,3 days 0 hours,3.0
84860,835,Varanasi,2019-10-25 00:25:00,7,01-11-2019 00:25,5846,62622,168,10080,7,0,7 days 0 hours,7.0
84866,835,Udaipur,2019-05-12 20:04:00,5,17-05-2019 20:04,8624,27550,120,7200,5,0,5 days 0 hours,5.0
84867,835,Surat,2019-12-12 14:35:00,5,17-12-2019 14:35,8498,54350,120,7200,5,0,5 days 0 hours,5.0
84872,835,Tirupati,2020-01-16 16:50:00,7,23-01-2020 16:50,4965,76748,168,10080,7,0,7 days 0 hours,7.0
84874,835,Srinagar,2020-01-30 09:48:00,3,02-02-2020 09:48,5232,14652,72,4320,3,0,3 days 0 hours,3.0
84877,835,Imphal,2020-02-20 16:59:00,2,22-02-2020 16:59,9468,13716,48,2880,2,0,2 days 0 hours,2.0
84878,835,Kullu-Manali,2020-02-27 10:03:00,7,05-03-2020 10:03,7535,48188,168,10080,7,0,7 days 0 hours,7.0
84880,835,Tirupati,2020-12-03 06:42:00,5,08-12-2020 06:42,4896,29260,120,7200,5,0,5 days 0 hours,5.0
84882,835,Ranchi,2020-03-26 22:51:00,2,28-03-2020 22:51,322,17416,48,2880,2,0,2 days 0 hours,2.0
84887,835,Coimbatore,2020-04-30 15:03:00,2,02-05-2020 15:03,104,12520,48,2880,2,0,2 days 0 hours,2.0
84890,835,Shillong,2020-05-21 13:55:00,2,23-05-2020 13:55,6763,19632,48,2880,2,0,2 days 0 hours,2.0
84895,835,Prayagraj,2020-06-25 10:03:00,7,02-07-2020 10:03,3775,52388,168,10080,7,0,7 days 0 hours,7.0
84907,835,Surat,2020-09-17 12:04:00,2,19-09-2020 12:04,8491,16796,48,2880,2,0,2 days 0 hours,2.0
84909,835,Puducherry,2020-01-11 00:50:00,0,11-01-2020 17:50,2887,5970,17,1020,0,17,0 days 17 hours,0.708333333
84911,835,Ayodhya,2020-10-15 13:52:00,7,22-10-2020 13:52,7657,59598,168,10080,7,0,7 days 0 hours,7.0
84912,835,Patna,2020-10-22 23:00:00,2,24-10-2020 23:00,10489,17612,48,2880,2,0,2 days 0 hours,2.0
84917,835,Nashik,2020-11-26 03:29:00,6,02-12-2020 03:29,3368,48960,144,8640,6,0,6 days 0 hours,6.0
84919,835,Jaipur,2020-10-12 09:19:00,7,19-10-2020 09:19,7300,58660,168,10080,7,0,7 days 0 hours,7.0
84921,835,Delhi NCR,2020-12-25 00:44:00,5,30-12-2020 00:44,5539,46080,120,7200,5,0,5 days 0 hours,5.0
84922,835,Dabolim,2020-12-31 20:08:00,4,04-01-2021 20:08,484,28600,96,5760,4,0,4 days 0 hours,4.0
84926,835,Nashik,2021-01-28 13:05:00,2,30-01-2021 13:05,3344,14920,48,2880,2,0,2 days 0 hours,2.0
84930,835,Delhi NCR,2021-02-26 00:34:00,0,26-02-2021 11:34,5544,7560,11,660,0,11,0 days 11 hours,0.458333333
84931,835,Imphal,2021-04-03 04:35:00,5,08-04-2021 04:35,9507,39580,120,7200,5,0,5 days 0 hours,5.0
84934,835,Mopa,2021-03-25 19:02:00,7,01-04-2021 19:02,3586,69160,168,10080,7,0,7 days 0 hours,7.0
84938,835,Puri,2021-04-22 14:05:00,0,23-04-2021 01:05,4776,7752,11,660,0,11,0 days 11 hours,0.458333333
84944,835,Kolkata,2021-03-06 02:34:00,7,13-03-2021 02:34,6232,34538,168,10080,7,0,7 days 0 hours,7.0
84945,835,Gangtok,2021-10-06 23:14:00,7,13-10-2021 23:14,6446,62622,168,10080,7,0,7 days 0 hours,7.0
84947,835,Visakhapatnam,2021-06-24 21:58:00,1,25-06-2021 21:58,9992,7784,24,1440,1,0,1 days 0 hours,1.0
84948,835,Bilaspur,2021-01-07 17:20:00,2,09-01-2021 17:20,2481,16496,48,2880,2,0,2 days 0 hours,2.0
84952,835,Imphal,2021-07-30 02:17:00,4,03-08-2021 02:17,9463,21480,96,5760,4,0,4 days 0 hours,4.0
84953,835,Raipur,2021-05-08 08:26:00,0,08-05-2021 23:26,2760,6784,15,900,0,15,0 days 15 hours,0.625
84956,835,Dabolim,2021-08-26 22:43:00,0,27-08-2021 09:43,522,8708,11,660,0,11,0 days 11 hours,0.458333333
84958,835,Srinagar,2021-09-09 19:08:00,2,11-09-2021 19:08,5228,13416,48,2880,2,0,2 days 0 hours,2.0
84963,835,Shillong,2021-10-15 02:32:00,3,18-10-2021 02:32,6619,21348,72,4320,3,0,3 days 0 hours,3.0
84965,835,Nashik,2021-10-28 13:39:00,5,02-11-2021 13:39,3362,47040,120,7200,5,0,5 days 0 hours,5.0
84966,835,Pune,2021-04-12 01:24:00,6,18-04-2021 01:24,1553,55296,144,8640,6,0,6 days 0 hours,6.0
84967,835,Varanasi,2021-11-11 10:39:00,3,14-11-2021 10:39,5870,40518,72,4320,3,0,3 days 0 hours,3.0
84968,835,Pune,2021-11-18 05:06:00,6,24-11-2021 05:06,1573,69576,144,8640,6,0,6 days 0 hours,6.0
84969,835,Hisar,2021-11-25 08:43:00,5,30-11-2021 08:43,9626,36900,120,7200,5,0,5 days 0 hours,5.0
84974,835,Kullu-Manali,2021-12-30 15:12:00,5,04-01-2022 15:12,7573,57480,120,7200,5,0,5 days 0 hours,5.0
84978,835,Dabolim,2022-01-27 12:34:00,2,29-01-2022 12:34,416,10304,48,2880,2,0,2 days 0 hours,2.0
84981,835,Shillong,2022-02-17 08:50:00,3,20-02-2022 08:50,6727,21660,72,4320,3,0,3 days 0 hours,3.0
84983,835,Dehradun,2022-03-03 22:18:00,1,04-03-2022 22:18,5167,8020,24,1440,1,0,1 days 0 hours,1.0
84985,835,Bengaluru,2022-03-17 09:15:00,6,23-03-2022 09:15,2124,50400,144,8640,6,0,6 days 0 hours,6.0
84988,835,Visakhapatnam,2022-07-04 10:43:00,2,06-07-2022 10:43,9957,29232,48,2880,2,0,2 days 0 hours,2.0
84994,835,Amritsar,2022-05-19 05:18:00,0,19-05-2022 16:18,6869,9096,11,660,0,11,0 days 11 hours,0.458333333
84998,835,Thiruvananthapuram,2022-06-16 17:04:00,2,18-06-2022 17:04,8058,20640,48,2880,2,0,2 days 0 hours,2.0
85000,835,Mopa,2022-06-30 14:57:00,0,01-07-2022 04:57,3453,8996,14,840,0,14,0 days 14 hours,0.583333333
85014,836,Vadodara,2019-10-31 21:55:00,2,02-11-2019 21:55,3825,15912,48,2880,2,0,2 days 0 hours,2.0
85019,836,Vijayawada,2019-05-12 11:17:00,4,16-05-2019 11:17,1656,20808,96,5760,4,0,4 days 0 hours,4.0
85027,836,Indore,2020-01-30 12:56:00,4,03-02-2020 12:56,10049,32624,96,5760,4,0,4 days 0 hours,4.0
85029,836,Puri,2020-02-14 01:31:00,6,20-02-2020 01:31,4752,41304,144,8640,6,0,6 days 0 hours,6.0
85038,836,Vijayawada,2020-04-17 00:58:00,0,17-04-2020 15:58,1643,7266,15,900,0,15,0 days 15 hours,0.625
85039,836,Ahmedabad,2020-04-23 11:56:00,5,28-04-2020 11:56,634,39780,120,7200,5,0,5 days 0 hours,5.0
85040,836,Tirupati,2020-04-30 16:37:00,3,03-05-2020 16:37,4947,27048,72,4320,3,0,3 days 0 hours,3.0
85044,836,Indore,2020-05-28 11:41:00,7,04-06-2020 11:41,10110,99442,168,10080,7,0,7 days 0 hours,7.0
85045,836,Visakhapatnam,2020-04-06 08:54:00,3,09-04-2020 08:54,9844,19800,72,4320,3,0,3 days 0 hours,3.0
85047,836,Udaipur,2020-06-18 22:24:00,2,20-06-2020 22:24,8741,27600,48,2880,2,0,2 days 0 hours,2.0
85052,836,Mopa,2020-07-23 19:01:00,6,29-07-2020 19:01,3444,39000,144,8640,6,0,6 days 0 hours,6.0
85053,836,Visakhapatnam,2020-07-30 21:23:00,3,02-08-2020 21:23,9957,43848,72,4320,3,0,3 days 0 hours,3.0
85056,836,Nashik,2020-08-20 04:41:00,3,23-08-2020 04:41,3207,15510,72,4320,3,0,3 days 0 hours,3.0
85061,836,Hisar,2020-09-24 19:44:00,7,01-10-2020 19:44,9721,66836,168,10080,7,0,7 days 0 hours,7.0
85062,836,Surat,2020-01-10 17:20:00,3,13-01-2020 17:20,8521,28644,72,4320,3,0,3 days 0 hours,3.0
85066,836,Kota,2020-10-29 05:51:00,6,04-11-2020 05:51,8274,48636,144,8640,6,0,6 days 0 hours,6.0
85069,836,Thiruvananthapuram,2020-11-19 12:26:00,2,21-11-2020 12:26,8138,24240,48,2880,2,0,2 days 0 hours,2.0
85075,836,Delhi NCR,2020-12-31 20:58:00,6,06-01-2021 20:58,5476,44496,144,8640,6,0,6 days 0 hours,6.0
85076,836,Kullu-Manali,2021-07-02 02:09:00,3,05-07-2021 02:09,7531,28644,72,4320,3,0,3 days 0 hours,3.0
85077,836,Mumbai,2021-01-14 11:20:00,5,19-01-2021 11:20,10646,45480,120,7200,5,0,5 days 0 hours,5.0
85084,836,Guwahati,2021-04-03 07:41:00,6,09-04-2021 07:41,2315,46656,144,8640,6,0,6 days 0 hours,6.0
85090,836,Thiruvananthapuram,2021-04-15 11:16:00,2,17-04-2021 11:16,8150,30912,48,2880,2,0,2 days 0 hours,2.0
85099,836,Dehradun,2021-06-17 18:54:00,3,20-06-2021 18:54,5194,32268,72,4320,3,0,3 days 0 hours,3.0
85100,836,Puri,2021-06-24 14:14:00,3,27-06-2021 14:14,4674,24468,72,4320,3,0,3 days 0 hours,3.0
85101,836,Varanasi,2021-01-07 22:05:00,3,10-01-2021 22:05,5895,17052,72,4320,3,0,3 days 0 hours,3.0
85104,836,Gwalior,2021-07-22 12:55:00,7,29-07-2021 12:55,1896,40964,168,10080,7,0,7 days 0 hours,7.0
85106,836,Mumbai,2021-05-08 14:29:00,4,12-05-2021 14:29,10770,55040,96,5760,4,0,4 days 0 hours,4.0
85107,836,Ludhiana,2021-12-08 07:52:00,5,13-12-2021 07:52,4193,49580,120,7200,5,0,5 days 0 hours,5.0
85114,836,Ayodhya,2021-09-30 15:17:00,2,02-10-2021 15:17,7730,25520,48,2880,2,0,2 days 0 hours,2.0
85116,836,Diu,2021-10-14 23:01:00,1,15-10-2021 23:01,8965,11064,24,1440,1,0,1 days 0 hours,1.0
85121,836,Dehradun,2021-11-18 05:24:00,5,23-11-2021 05:24,5017,42070,120,7200,5,0,5 days 0 hours,5.0
85125,836,Srinagar,2021-12-16 23:00:00,0,17-12-2021 13:00,5352,6784,14,840,0,14,0 days 14 hours,0.583333333
85126,836,Mumbai,2021-12-23 14:57:00,7,30-12-2021 14:57,10763,70112,168,10080,7,0,7 days 0 hours,7.0
85129,836,Hisar,2022-01-13 05:24:00,2,15-01-2022 05:24,9744,14920,48,2880,2,0,2 days 0 hours,2.0
85130,836,Imphal,2022-01-20 01:52:00,0,20-01-2022 12:52,9517,13316,11,660,0,11,0 days 11 hours,0.458333333
85132,836,Pune,2022-03-02 17:07:00,4,06-03-2022 17:07,1580,40720,96,5760,4,0,4 days 0 hours,4.0
85133,836,Jaipur,2022-10-02 22:18:00,3,05-10-2022 22:18,7332,26424,72,4320,3,0,3 days 0 hours,3.0
85138,836,Vadodara,2022-03-17 17:52:00,7,24-03-2022 17:52,3970,94920,168,10080,7,0,7 days 0 hours,7.0
85145,836,Vadodara,2022-05-05 08:32:00,1,06-05-2022 08:32,3837,12516,24,1440,1,0,1 days 0 hours,1.0
85146,836,Vadodara,2022-12-05 20:36:00,3,08-12-2022 20:36,3934,33612,72,4320,3,0,3 days 0 hours,3.0
85149,836,Bengaluru,2022-02-06 07:52:00,3,09-02-2022 07:52,2088,19080,72,4320,3,0,3 days 0 hours,3.0
85150,836,Coimbatore,2022-09-07 02:21:00,7,14-09-2022 02:21,174,82628,168,10080,7,0,7 days 0 hours,7.0
85152,836,Puri,2022-06-23 04:00:00,6,29-06-2022 04:00,4777,66384,144,8640,6,0,6 days 0 hours,6.0
85156,836,Nashik,2022-07-21 04:49:00,2,23-07-2022 04:49,3369,21312,48,2880,2,0,2 days 0 hours,2.0
85169,837,Ludhiana,2019-10-17 21:15:00,5,22-10-2019 21:15,4043,36830,120,7200,5,0,5 days 0 hours,5.0
85172,837,Indore,2019-07-11 05:02:00,2,13-07-2019 05:02,10099,15932,48,2880,2,0,2 days 0 hours,2.0
85178,837,Ayodhya,2019-12-19 19:35:00,2,21-12-2019 19:35,7601,14996,48,2880,2,0,2 days 0 hours,2.0
85180,837,Bhubaneswar,2020-02-01 15:52:00,0,02-02-2020 04:52,7997,15216,13,780,0,13,0 days 13 hours,0.541666667
85190,837,Delhi NCR,2020-12-03 23:23:00,6,09-12-2020 23:23,5454,57024,144,8640,6,0,6 days 0 hours,6.0
85191,837,Navi Mumbai,2020-03-19 06:56:00,3,22-03-2020 06:56,1325,31092,72,4320,3,0,3 days 0 hours,3.0
85193,837,Dabolim,2020-02-05 00:47:00,0,05-02-2020 04:47,499,7966,4,240,0,4,0 days 4 hours,0.166666667
85196,837,Guwahati,2020-04-23 16:55:00,6,29-04-2020 16:55,2381,87600,144,8640,6,0,6 days 0 hours,6.0
85199,837,Indore,2020-05-14 17:52:00,5,19-05-2020 17:52,10165,55320,120,7200,5,0,5 days 0 hours,5.0
85200,837,Guwahati,2020-05-21 15:38:00,7,28-05-2020 15:38,2357,101612,168,10080,7,0,7 days 0 hours,7.0
85204,837,Ahmedabad,2020-06-18 23:44:00,3,21-06-2020 23:44,730,37980,72,4320,3,0,3 days 0 hours,3.0
85209,837,Mopa,2020-07-23 20:30:00,7,30-07-2020 20:30,3425,56042,168,10080,7,0,7 days 0 hours,7.0
85214,837,Itanagar,2020-08-28 00:01:00,6,03-09-2020 00:01,5785,63936,144,8640,6,0,6 days 0 hours,6.0
85215,837,Pune,2020-03-09 21:48:00,7,16-03-2020 21:48,1413,61222,168,10080,7,0,7 days 0 hours,7.0
85217,837,Ayodhya,2020-09-18 00:59:00,5,23-09-2020 00:59,7692,37540,120,7200,5,0,5 days 0 hours,5.0
85219,837,Ranchi,2020-01-10 22:03:00,3,13-01-2020 22:03,274,24618,72,4320,3,0,3 days 0 hours,3.0
85220,837,Shimla,2020-08-10 21:29:00,6,16-08-2020 21:29,9279,31512,144,8640,6,0,6 days 0 hours,6.0
85223,837,Chandigarh,2020-10-29 06:48:00,5,03-11-2020 06:48,9196,50080,120,7200,5,0,5 days 0 hours,5.0
85224,837,Gangtok,2020-05-11 16:03:00,5,16-05-2020 16:03,6449,40530,120,7200,5,0,5 days 0 hours,5.0
85225,837,Vadodara,2020-12-12 02:14:00,0,12-12-2020 17:14,3916,7966,15,900,0,15,0 days 15 hours,0.625
85226,837,Patna,2020-11-19 08:18:00,7,26-11-2020 08:18,10444,45500,168,10080,7,0,7 days 0 hours,7.0
85237,837,Chandigarh,2021-04-02 17:46:00,7,09-04-2021 17:46,9182,142856,168,10080,7,0,7 days 0 hours,7.0
85239,837,Mumbai,2021-02-18 06:57:00,3,21-02-2021 06:57,10748,26424,72,4320,3,0,3 days 0 hours,3.0
85240,837,Bengaluru,2021-02-25 16:12:00,0,26-02-2021 05:12,2083,8016,13,780,0,13,0 days 13 hours,0.541666667
85242,837,Guwahati,2021-11-03 10:12:00,7,10-11-2021 10:12,2216,35714,168,10080,7,0,7 days 0 hours,7.0
85248,837,Gwalior,2021-04-22 02:30:00,6,28-04-2021 02:30,1831,30312,144,8640,6,0,6 days 0 hours,6.0
85253,837,Varanasi,2021-05-27 15:30:00,1,28-05-2021 15:30,5849,8106,24,1440,1,0,1 days 0 hours,1.0
